6816|3436|2050|1003|1470|
8545|582|2102|226|580|
4986|3744|2386|2192|1144|
3735|920|499|1694|1631|
14|4950|2112|235|1018|
1773|4926|3219|1192|1133|
8975|3004|1422|472|738|
2575|4576|2440|1938|1757|
8922|2688|1505|1045|1117|
116|4915|2827|403|835|
1|43|1707|2317|1356|
3341|94|1234|1260|927|
8148|1452|424|959|705|
1946|2219|1781|1587|727|
3465|921|2961|1431|926|
9499|3132|704|1985|1058|
333|347|449|2412|1630|
6101|755|2528|38|146|
9132|2381|2887|2287|658|
1629|1377|2736|2055|642|
3828|1576|2019|2143|684|
1649|3235|2989|685|1210|
6015|3958|613|869|1663|
1667|4318|1163|1213|265|
2993|986|1781|2442|1890|
4961|2536|3178|842|689|
8435|4433|1794|1395|164|
2405|1241|2340|1661|1701|
785|3121|2510|90|1856|
3706|1895|2998|425|1160|
5094|4736|1856|456|1022|
8715|2849|3108|331|664|
2666|4002|1924|1612|1733|
400|2113|1459|1940|1776|
2281|789|1155|143|790|
1828|4368|1069|1262|1241|
7119|3741|1274|2370|1806|
6646|3079|1752|1646|1937|
9817|1581|2716|864|1722|
146|206|2230|1694|200|
7666|1132|2826|976|1804|
4723|3619|324|604|787|
5570|1903|1428|345|374|
4439|1007|393|905|30|
4197|2974|754|523|1072|
4111|3432|1582|1539|1162|
7003|4699|1319|2343|271|
3212|3387|406|2302|418|
3832|2417|262|640|454|
8630|3480|1409|522|751|
6279|4151|2709|2080|1116|
560|2549|3180|960|505|
4132|3909|1925|1102|1756|
1403|2336|2545|1293|1064|
6404|1613|3042|1325|1793|
4463|3851|2868|1191|197|
5721|949|101|1165|557|
3225|3721|2593|1482|778|
6682|2161|1344|2045|1529|
5699|2426|3174|1730|254|
3850|137|1448|1226|1358|
1126|3302|566|692|997|
6876|1437|1133|1009|223|
1665|1474|36|953|1214|
3652|711|1499|2112|1587|
2825|2653|1248|934|1294|
5479|1191|2891|848|1769|
7976|3741|3146|2129|1685|
5624|3369|155|1005|687|
6493|2724|1142|760|1418|
3161|1307|1314|1578|1618|
6857|792|3112|1606|1773|
3230|2311|2030|979|1895|
7964|3514|30|297|405|
3418|3202|2942|708|131|
4198|2259|2942|1146|1128|
6130|53|182|683|1618|
3007|719|2085|803|1011|
5983|924|1061|2218|1997|
369|2467|2860|1753|1286|
5003|2047|2584|1328|688|
7821|2264|154|956|286|
6791|3369|1645|321|1845|
7520|4401|2406|1725|563|
4557|3904|2499|870|387|
5382|1179|1813|1273|1550|
4429|4379|2540|1578|1404|
2168|1959|1227|427|1869|
659|3347|2750|533|190|
4165|2699|3032|302|1750|
4323|4639|2956|1321|730|
510|2814|2276|2107|387|
6727|2688|2473|616|152|
6060|4049|382|637|843|
4426|3691|1099|995|519|
1921|2487|3268|2118|376|
3692|976|730|1170|397|
5932|2407|1223|1040|48|
8229|4217|800|2082|150|
8677|2684|2006|1270|551|
674|3276|1036|279|1778|
3379|2386|2965|1959|172|
4574|4897|215|1090|494|
7911|1530|2454|2068|49|
1775|1895|3096|1821|1682|
9784|1667|935|1755|285|
633|1957|2874|2153|805|
6027|1070|171|493|1106|
5651|437|2614|200|1818|
4007|4634|842|2034|1510|
7213|4422|1013|961|1691|
15|3329|2280|2322|1825|
5895|3035|2624|453|670|
7192|1017|1895|827|996|
5201|1077|667|54|65|
9965|3233|2541|1647|1190|
5547|3229|2590|2311|1094|
2769|1080|1181|741|910|
8701|2731|2738|799|1941|
8648|4661|793|650|406|
8654|4622|1041|1778|24|
7086|4545|831|32|539|
9928|3441|659|1633|1787|
5549|4836|2562|182|1833|
9719|4458|2502|1107|1107|
2174|3378|2408|1972|925|
7220|2276|64|575|249|
7525|2131|33|2227|253|
6600|2760|476|490|1125|
233|2387|2739|962|1675|
1076|4672|220|1330|751|
9276|4761|1066|249|755|
6290|1291|2920|688|490|
3259|2515|39|181|348|
3233|3789|1013|465|1201|
9683|2353|2629|1462|583|
7296|1464|1634|1075|593|
8321|500|207|2210|1679|
7680|951|2517|1829|66|
9389|1708|981|1224|1966|
668|2545|2189|84|1565|
5641|2543|1466|1197|120|
6952|4007|1223|834|847|
7133|4400|1731|2376|888|
2545|3760|1693|26|1893|
8562|3237|2543|2229|1733|
7864|1959|1567|1062|261|
8251|1433|2709|2496|964|
255|23|1447|1760|568|
2017|1947|711|2242|94|
8993|2331|2084|2288|735|
8177|4337|3042|1864|851|
9603|1924|1448|2217|321|
8187|2961|1254|665|1563|
6253|3955|948|1666|385|
2600|1255|2156|1206|980|
8391|731|1151|2017|1874|
8073|1415|1668|508|1535|
8611|3869|77|488|1002|
1258|1514|3205|2455|735|
9856|2555|2722|2157|1680|
482|300|308|2044|98|
5876|3159|1009|756|633|
911|4017|1629|1506|1261|
9145|4506|880|988|747|
178|2005|271|2405|29|
2407|4618|1801|1897|832|
1253|3496|3200|2132|740|
1704|1740|773|2057|648|
2378|1935|395|1418|750|
1117|3850|787|1348|349|
7597|4672|3225|1962|817|
4680|2311|881|288|1549|
1624|1057|2927|71|1388|
5446|4153|3255|2231|266|
176|4060|2221|620|414|
567|3122|1878|1456|1113|
1427|1896|2861|464|4|
9053|1452|2865|611|355|
3779|956|337|2058|1683|
5632|4620|1592|1255|1261|
6308|3864|1149|963|913|
6167|4326|5|802|240|
3272|2096|2906|1877|1560|
4420|2712|2699|854|283|
8818|2932|1316|309|1195|
8926|4672|2696|2492|1582|
1033|1451|921|1463|457|
2584|1038|2995|1881|1209|
8932|3491|492|2189|1766|
3350|2450|2482|1094|1022|
1328|713|2383|1212|1138|
5750|3253|1909|227|1666|
7255|4943|2994|1014|1979|
2711|4147|238|1336|1241|
7880|2022|2646|2498|186|
3757|2181|1708|2355|1018|
2756|4547|3307|1592|644|
5615|3267|1521|1433|174|
3297|3300|1667|548|924|
919|4161|1954|1270|715|
7541|4632|191|127|704|
4169|3522|843|1038|1706|
4146|3296|505|803|975|
6064|1145|1270|2217|1505|
9746|4660|383|996|1254|
1673|3890|2348|828|35|
5233|298|1060|2261|456|
6239|2973|2890|1922|1022|
3317|4680|2552|1542|1111|
569|87|2154|1551|1569|
1214|4336|584|1060|198|
4742|1030|1581|1671|1850|
3809|1452|601|896|748|
7288|4671|1637|1391|281|
7726|2470|946|2084|27|
5561|631|13|2304|1467|
2084|4281|1680|1788|1358|
6564|1461|91|2175|392|
2375|3323|2600|517|170|
832|2904|2918|1719|61|
3676|3458|3062|1404|5|
6898|4775|2539|1009|216|
51|187|1493|1260|1723|
4251|2947|2865|915|607|
1933|3216|163|2488|1528|
3019|2991|1849|2285|1138|
3865|3108|1539|1679|1644|
8346|199|2309|273|986|
7538|3145|2289|993|643|
8193|862|1168|1066|640|
5210|3432|1125|1188|1986|
8557|842|1216|898|1870|
6626|588|2011|1401|1495|
3160|4484|3173|1171|77|
5020|2287|2684|1135|637|
3200|4972|1644|901|10|
206|4636|2238|421|603|
9|2421|759|1267|844|
4107|1165|2601|649|1481|
6768|2518|2076|645|8|
3166|2759|2573|1637|448|
4618|2837|1479|1843|1090|
4268|3839|199|1638|1488|
9556|3473|1148|2336|1155|
6943|273|344|1802|1362|
447|3884|2156|1505|945|
5684|1445|1789|1205|1325|
983|1379|2122|1016|374|
3092|4538|1333|1378|458|
5572|4053|1203|966|1009|
9647|221|3072|1404|812|
423|4861|3327|1451|1730|
7903|3344|3050|824|1408|
1115|1736|1082|1090|589|
9047|2812|55|1591|702|
6566|920|1931|2034|1227|
5982|2402|1077|1654|1278|
8558|3055|299|1536|472|
366|1217|285|2343|280|
1884|2549|2080|1586|1392|
7466|2051|2924|1457|1504|
4541|3678|3258|22|26|
6574|2824|881|2000|986|
496|2475|2795|2098|37|
6815|4279|1891|476|952|
7236|3476|2848|970|1723|
9411|2616|1371|1314|1965|
3378|3035|2585|1521|1454|
2912|661|2244|222|941|
377|4382|2409|142|938|
1798|3778|2327|1121|950|
7804|2576|92|1817|123|
6500|3857|1379|2370|1364|
9727|3930|1423|830|1130|
6522|4382|2139|1324|103|
886|2323|2218|162|1067|
5492|765|2449|560|839|
2352|2696|2833|8|602|
7975|3588|2401|1962|1701|
8368|2147|2290|33|414|
3277|4875|2733|2471|497|
8593|221|767|1546|559|
1301|251|1619|1868|1060|
5749|3264|2528|2105|1611|
1348|4034|1633|1969|428|
4120|545|159|716|881|
6843|2281|1485|1354|318|
3574|2808|1350|2095|202|
7622|3186|1840|567|1201|
5325|4497|2231|1917|31|
2491|1152|1901|389|946|
27|3003|689|630|1567|
2524|1445|3319|51|1998|
7982|407|399|952|1855|
2922|1737|489|1949|1593|
3270|4625|1737|1781|1379|
4989|893|1455|1400|646|
9778|397|1150|1356|950|
3767|648|2941|1909|1029|
317|3716|3066|794|1505|
9415|276|1324|733|755|
6887|4536|1368|2389|1712|
6106|3988|1332|740|114|
4260|3984|1507|1481|1306|
2315|2091|971|1013|1126|
4875|4241|2062|246|317|
8390|3369|959|1883|126|
7144|1974|1061|938|1030|
6087|3523|1132|1439|1407|
2658|3143|362|2366|681|
1840|2492|1521|2257|1125|
9592|2520|2436|924|472|
1957|1850|1496|1450|1400|
5496|408|2264|467|438|
8692|2914|1585|430|1348|
5227|2567|559|1305|1436|
7516|3642|1198|1560|1851|
8281|4287|448|2460|1447|
3405|3877|2791|1641|1935|
1664|1472|3014|295|207|
7067|2652|768|573|612|
8526|3142|1574|2436|363|
7854|101|3190|153|303|
188|1525|1081|529|27|
8398|484|3047|403|194|
5220|3877|550|1532|1204|
8067|3999|582|2095|723|
1294|3711|1046|404|734|
7837|3329|1691|1184|7|
9226|2091|1545|673|132|
7592|2388|3036|1314|1351|
8475|4177|2441|1478|902|
9487|2499|1113|817|1982|
2003|4273|2883|90|932|
7625|4192|1388|1376|34|
6129|4096|2641|465|1355|
5698|3577|1794|1382|1980|
1400|1990|3194|1357|1600|
6542|4692|2975|21|681|
3151|3543|3327|878|1784|
6730|1167|430|2434|1551|
8790|21|2326|1001|1585|
5162|2627|1935|2211|993|
9618|4647|254|216|1432|
1846|4360|1472|2273|243|
6820|1403|944|1325|1688|
4764|4062|1110|257|1586|
455|2092|1844|2255|1673|
8833|822|503|481|1827|
9309|3108|1588|1220|164|
2742|1749|70|1220|1734|
7858|4866|2814|349|608|
5842|1539|2119|94|317|
2043|3741|1825|1749|1745|
6459|3691|1797|1875|33|
6379|1822|653|1607|1465|
4519|2554|2070|1582|318|
9376|3236|2457|907|1645|
3911|4372|2204|526|523|
3617|2337|2367|1359|1848|
444|1935|384|2094|941|
7638|3659|355|836|424|
3509|3598|1598|2255|1000|
596|4319|2448|683|1|
9932|1624|722|703|340|
933|1724|2421|643|7|
7974|1401|66|1310|281|
7641|134|1004|1542|1088|
476|447|2191|1829|888|
9601|70|1782|696|133|
2684|67|1933|784|1500|
8506|3138|2529|875|182|
2553|2381|2321|2082|1305|
6855|4662|106|2005|759|
205|1804|1093|1235|94|
3381|4597|781|110|354|
952|3316|2264|1982|149|
6874|3169|2928|1432|1050|
9873|3180|3089|905|1792|
2632|3972|1227|1411|1015|
1669|2265|2186|2254|936|
1655|4541|2192|1542|1292|
4066|316|649|2498|583|
2200|445|852|210|1327|
954|540|2155|1384|462|
6543|1544|163|1603|323|
1152|832|1952|871|1277|
5509|4035|1725|984|1260|
9081|1733|2797|1267|1000|
382|592|205|1400|1246|
3704|1526|2263|745|1062|
1937|3900|2451|1701|550|
5377|2605|2362|1852|1053|
6848|321|2696|523|422|
9877|1523|1971|915|1293|
2244|2266|1609|1619|1767|
9646|1782|2954|2361|1896|
3164|37|433|31|784|
3533|1027|1468|2026|1452|
3066|2390|211|1952|671|
6046|2520|706|730|1199|
7387|325|1082|2134|1906|
3838|4122|2624|1135|379|
9465|1307|1021|469|564|
8040|2121|955|1602|436|
5495|430|2173|668|975|
3035|2740|536|1570|655|
7027|262|1534|1973|617|
8633|2864|3156|2355|1860|
1896|2959|2477|495|1153|
7185|2102|3221|2122|788|
2523|2587|1745|1537|1562|
460|2559|159|410|1484|
4590|3423|1025|2229|1826|
5893|2583|2272|4|293|
3977|3034|3323|2393|1713|
5152|1922|904|1365|1820|
7018|2315|517|2059|1687|
2319|1734|851|1586|1160|
4602|4513|514|1381|873|
4379|2264|2338|1647|1780|
1285|2709|2692|2167|1114|
3396|1001|1666|1897|23|
2269|3707|2471|835|1021|
7714|3549|2234|1784|666|
4650|584|619|2092|338|
8324|2479|2690|730|104|
6590|1454|2806|1860|907|
2479|3297|923|1010|654|
2237|1032|2694|54|1793|
6895|3891|406|1343|367|
8497|1698|183|1378|538|
7439|217|2440|2388|53|
9427|3110|907|2337|474|
2199|1821|1750|278|1049|
5581|357|65|460|1909|
3633|3592|1896|550|497|
7869|2833|1492|144|988|
7001|4710|2436|308|1833|
4221|4796|2433|134|1715|
3068|1089|556|794|1442|
3370|4752|603|19|1136|
5654|2944|1184|724|1584|
4820|1924|1936|1765|1668|
3762|1484|756|354|1669|
553|2980|122|570|1275|
3201|2177|2092|1061|869|
5133|2359|3028|1871|939|
2188|2235|1164|1766|74|
2252|1083|375|1813|624|
1191|2962|2139|1866|164|
7863|1665|667|1844|755|
1406|3831|314|753|292|
1915|3511|128|4|757|
1418|4184|477|609|147|
9623|4506|2897|1348|1103|
564|3956|258|1928|442|
9443|1597|924|1828|1888|
2650|509|852|981|319|
2537|1958|1837|2008|1233|
2533|93|962|583|1338|
4736|2544|2295|1077|1311|
9171|1924|2691|2286|1781|
7787|704|2137|289|422|
6479|4054|1766|1661|1357|
3384|4214|410|59|1137|
9085|3288|1996|2389|588|
3741|1909|2908|1800|605|
1384|3149|1545|1859|1430|
617|819|2733|1540|179|
8117|4015|1957|2468|816|
2892|917|3127|344|306|
1763|3755|1341|1616|436|
7215|1513|427|2416|715|
2465|1528|3236|1423|1402|
463|2812|3315|667|1916|
1622|1644|1107|12|902|
8163|3761|1559|340|1050|
7173|942|1303|1890|842|
9365|2150|547|2483|1391|
4884|1001|2881|1995|1998|
6725|4443|1289|449|770|
9083|2424|1787|2453|439|
8075|2434|3199|2354|718|
1654|1206|773|1394|1374|
7545|2050|882|1764|1157|
6298|2415|2767|2455|861|
4121|4749|39|840|369|
2373|1861|1385|569|1391|
145|2283|263|879|405|
5048|4747|2920|1190|293|
8174|2071|2315|1741|1406|
7834|2127|173|1815|721|
4603|3859|1792|2375|941|
4110|3042|810|2214|1378|
9374|4923|1289|4|1463|
2917|4562|2074|399|157|
7981|1648|1495|1529|1339|
7519|1374|2845|1568|295|
1993|4207|111|422|65|
5107|4267|1527|588|502|
2198|4576|494|2020|872|
2386|2114|1121|1083|423|
5438|3844|2522|96|220|
5761|2385|2316|1101|493|
2601|2366|1963|1449|1158|
961|953|1787|2284|868|
4437|4703|2966|55|1555|
616|148|2514|1247|948|
2037|211|179|2323|693|
405|667|1825|87|377|
1962|1326|2452|1526|1250|
7014|3608|1936|972|1114|
6029|536|1383|1790|913|
7190|4092|903|542|1891|
9120|3606|823|887|1247|
150|1986|1749|1800|1893|
6987|4114|2022|1018|316|
8091|2507|2154|769|138|
7871|1393|3231|701|1223|
8238|4845|2931|611|654|
4462|3663|2005|660|1587|
1949|2300|438|123|285|
1070|61|1717|1542|1126|
9893|4817|1101|1987|1078|
2914|1588|2087|1448|592|
2036|3898|439|524|1387|
1581|3543|2603|167|1105|
8425|3794|652|804|1975|
2690|1153|2998|619|636|
6878|3925|1935|888|1406|
2751|3183|2795|1788|1236|
8778|4440|2055|1249|1669|
133|4516|2928|1637|1326|
5732|4459|1665|1573|1266|
2852|917|3213|2258|1587|
1266|1872|1733|713|1043|
4988|1514|318|2188|277|
6617|3375|3054|1833|1604|
4631|3273|2462|977|1375|
5913|4958|718|2216|337|
694|3068|2953|907|414|
4456|2251|2371|640|1445|
6583|2568|2951|1840|1704|
6356|1005|629|1297|1827|
3990|1350|1882|405|1202|
4684|1442|1264|729|1086|
3624|2267|1455|1116|265|
7302|1813|2930|226|94|
544|4579|1780|1330|1454|
859|3743|1272|1567|1229|
5566|3545|1021|540|292|
4652|224|1665|2458|267|
5692|2364|1474|109|736|
5976|787|2845|1734|1261|
6859|644|1852|250|1947|
5486|1617|390|814|1966|
5800|3231|3057|1544|1388|
666|4911|937|1816|1364|
7579|1249|3232|908|504|
4891|4009|753|1334|496|
1193|4276|3175|1653|1465|
4287|3783|2489|2104|517|
8326|1113|76|847|906|
6112|1135|2191|271|1879|
260|2171|49|2350|1834|
3046|3351|259|1165|758|
8986|4581|2698|561|1997|
6900|2292|255|440|616|
2543|857|1724|2083|220|
1016|2341|1014|1748|45|
4160|3110|1573|442|452|
2243|1776|1667|2394|835|
3934|4138|1146|900|1769|
8457|3474|913|1564|1843|
9707|4330|2974|1332|405|
962|3716|2409|1558|813|
9299|4456|1808|1174|1991|
1541|4550|287|2454|1002|
7949|1634|2998|2159|1073|
391|1877|1372|2069|1723|
9850|4473|794|129|625|
5167|351|860|1510|1755|
7658|3353|2588|1059|30|
1204|3321|285|1446|634|
9449|2263|3100|2396|255|
5935|462|794|2073|1768|
9231|3528|2403|1343|435|
7912|1818|3311|2300|235|
6565|776|902|240|1508|
2211|1830|921|1277|304|
6599|852|1108|1328|16|
2441|4836|3036|806|571|
2802|4758|1449|2006|308|
5338|3090|1628|483|1360|
703|3080|1065|892|1736|
9185|4741|2757|810|1201|
7305|4161|266|1799|656|
1545|545|2189|2480|439|
8048|22|2663|2261|892|
5975|4432|2570|1578|1329|
2162|2056|3169|207|1632|
4209|1161|3285|248|130|
9640|4329|1053|1152|741|
2248|1941|2261|2386|238|
5882|935|2274|1571|1003|
4879|2445|1266|2336|390|
6192|3479|3020|2|1565|
5326|3073|566|2198|636|
800|3835|2299|173|1430|
386|1444|1643|1994|1469|
6080|1442|3076|121|106|
1157|2949|1087|751|674|
9140|3784|3025|1481|1559|
4620|3696|1031|1682|615|
7813|573|3078|2034|1304|
5474|4166|139|2315|990|
1353|667|1719|2346|932|
9097|3807|3231|2395|1425|
9643|3020|303|840|754|
8034|960|682|522|1315|
756|2795|922|1231|189|
7081|3626|583|2093|35|
7346|3708|1136|930|1069|
763|319|3303|1144|158|
1026|2898|1042|788|19|
4977|3432|0|223|1828|
7989|3737|903|2281|1009|
6448|2460|712|1553|6|
9283|2538|353|4|947|
4565|4422|2167|1954|1688|
6870|4551|2222|1095|1397|
9971|1417|1615|1395|1730|
9265|2699|2679|524|611|
6972|2645|2056|1601|1049|
8959|224|2717|544|134|
7521|2625|2019|1815|1220|
8620|2225|121|1852|1112|
1356|2352|1004|1535|1267|
9523|1771|454|347|1235|
414|2711|648|1415|387|
4488|1610|151|1402|1330|
7734|816|2712|747|105|
4249|998|539|939|792|
3881|3457|844|2392|1350|
9591|4260|3127|2176|292|
1532|350|1986|1382|1366|
3935|602|2414|85|917|
3488|2672|160|400|1036|
4257|1685|2676|2166|676|
4443|4596|2552|1061|254|
5285|117|2515|1037|651|
1749|2551|1000|19|1785|
4920|228|2832|1773|75|
2103|2864|331|2361|1363|
5402|405|2279|396|1650|
6656|1198|2413|1276|987|
7634|1877|2802|1161|1945|
464|2990|3206|2147|995|
5476|3760|1016|1019|890|
418|3250|28|2336|1867|
2493|1443|3311|2170|232|
9061|1369|763|1406|462|
2862|1497|2225|1667|332|
2126|4730|1526|1498|1614|
5911|1509|376|1965|987|
2848|830|2602|2156|1493|
8687|1949|1752|614|1707|
8028|881|2209|237|59|
1543|4915|2632|1285|100|
1098|1893|1557|1342|942|
8277|1619|1983|2227|173|
5012|803|351|555|679|
364|1577|3254|976|703|
2100|1285|1027|1315|1476|
2529|1785|2156|11|1472|
404|3285|2162|1071|252|
2874|2674|1400|354|190|
4108|2715|1819|976|1771|
5719|4963|2034|1490|1403|
788|4678|2401|1755|392|
9034|1024|2176|1122|897|
2371|3071|868|905|738|
3000|2543|2903|2014|1954|
54|372|2464|1600|162|
4804|3088|939|2059|1249|
1895|1587|1993|192|65|
5342|3012|1170|1942|1477|
8016|3556|1265|502|279|
5153|1651|2397|101|1802|
4187|3312|306|2404|1858|
1230|3769|2494|1787|454|
1880|2762|1596|1787|450|
5086|2838|2832|1712|275|
5180|375|1137|1821|524|
5017|3154|1928|2372|1189|
4496|3760|2126|585|1099|
1827|1715|1594|1932|1499|
7861|2312|1021|2479|1322|
4282|2076|1912|287|858|
8045|2551|3246|1341|1622|
252|1840|1020|916|1378|
3989|4315|3321|2393|1178|
7349|3922|914|501|461|
7994|1736|1382|1716|476|
5060|4869|1752|2292|81|
6629|673|3313|1093|1457|
7709|3160|2433|1183|597|
8817|4718|450|1672|695|
8047|3132|1187|1294|1463|
5883|3109|2541|157|1707|
3912|133|2675|1828|1980|
1907|3626|1513|190|982|
459|681|1359|280|481|
667|4365|842|1948|657|
3087|4029|77|1874|1276|
6215|3569|3044|328|273|
915|593|2843|1924|1508|
8944|1719|1036|2360|1539|
9227|2468|1368|1661|888|
5047|4870|2531|506|262|
6970|3318|2542|650|58|
2102|2010|2190|664|661|
2898|1183|33|695|1689|
5507|3920|1895|1451|1185|
728|4504|2994|2298|1975|
5997|3722|2810|475|775|
1001|2421|79|1311|116|
8424|1631|1798|1222|603|
8280|2104|2696|1467|535|
2113|3487|2384|416|1275|
1316|1947|2780|1201|500|
6236|3817|1641|370|1417|
973|374|1106|1680|1527|
3967|1171|1706|1431|1227|
1650|1420|2082|574|1497|
2897|1771|544|376|1574|
8012|4834|234|822|652|
3386|2638|2492|877|1331|
6604|3119|3020|1969|1868|
6696|54|2990|1012|283|
3936|4319|1538|755|963|
9366|1336|3008|280|58|
9247|3002|93|1521|1437|
7212|4992|2409|2307|650|
3947|876|1517|997|1510|
8087|1970|2552|2411|190|
8393|3437|674|707|748|
6364|4636|605|403|1770|
3411|2892|1254|1176|1608|
1695|297|834|734|941|
4363|1721|886|812|17|
9747|2367|2707|1840|604|
4175|789|183|38|414|
1091|1568|1956|1489|528|
4659|1840|1812|1073|456|
6182|1560|693|308|684|
9212|221|2638|2205|537|
7361|1713|2727|1347|354|
3467|1062|1524|531|620|
4267|1187|1394|71|1555|
8109|833|1782|543|1188|
8236|775|1612|249|1262|
5045|4236|1662|1525|1455|
1042|1657|1944|1929|617|
873|2456|1013|1589|1846|
3368|4699|509|2433|566|
3275|1533|2401|1373|1027|
9480|1720|1382|1584|1976|
4016|2291|523|1642|1717|
9841|4809|3226|2007|1232|
879|2570|333|431|1000|
4904|4075|2503|2162|1868|
6262|2264|231|1420|1768|
9014|439|2731|2095|91|
7316|2384|2663|1325|179|
2854|2182|966|2480|1831|
9216|244|2480|237|1990|
9871|1330|1921|1289|383|
3460|281|1033|2128|631|
3448|48|2656|2430|1489|
6305|2973|1677|1591|32|
6158|2324|2197|1321|323|
2790|4416|114|2096|1682|
1477|4732|2673|1348|540|
1928|1842|623|722|1032|
9577|830|57|2361|1096|
4922|4542|958|195|119|
4863|3238|837|2200|469|
7831|3154|799|1740|1197|
6717|3077|1791|1050|1138|
4090|3153|1730|2316|1059|
3040|3743|1212|658|950|
6724|2737|1009|2316|452|
7690|4860|20|2452|582|
6788|1620|1958|816|894|
8518|2357|3095|2361|1785|
637|449|359|216|1508|
7686|4511|1650|1267|815|
9789|4186|673|1775|480|
5845|82|2793|2124|103|
9751|2453|973|2460|382|
3149|1039|1413|2167|603|
9605|4676|2596|1531|1854|
8167|1416|1287|834|1375|
3492|2497|1717|934|216|
1879|3398|2193|2147|1698|
7166|1210|2910|81|896|
1142|1102|654|94|1922|
9445|3557|3042|2255|1156|
9375|2137|1182|514|1751|
2167|1990|2879|1045|768|
866|1209|2838|892|874|
6302|4624|607|1306|289|
6559|2925|2795|878|1975|
7256|4324|96|1|912|
4071|1937|1394|209|1323|
7710|3377|2606|2086|1982|
7618|1247|1470|758|1503|
7799|3485|2261|2083|1784|
5781|326|3072|218|1522|
2509|4665|1670|687|1926|
3004|2660|1163|1356|1082|
1139|2843|502|1104|1899|
9739|288|2568|1072|1930|
2836|3989|134|2361|749|
6736|1434|1080|1224|1079|
6917|655|1760|1012|1510|
6325|2576|2934|826|877|
3215|647|1058|1227|613|
9068|4241|1163|1324|1033|
7746|1822|2514|75|772|
4408|911|287|1104|8|
2640|1123|1613|1951|861|
157|3794|969|466|1880|
1326|4466|2105|1367|417|
1413|4608|200|1389|999|
7945|2743|1181|563|727|
3986|3666|3035|2491|5|
7355|2069|2170|1045|57|
3084|3636|2202|382|1759|
6294|4588|2811|1585|836|
8221|2506|1569|842|1674|
7922|4864|2317|1098|731|
2075|3875|348|90|1306|
953|2066|110|672|1119|
7311|895|1164|1753|1824|
2759|2217|2120|722|895|
7507|2194|2299|93|1069|
7095|2007|2596|1938|723|
8185|4457|1802|795|1626|
9890|4563|149|1040|977|
7702|2701|2042|995|774|
