828|244|37|131|
469|102|224|117|
439|303|73|21|
985|386|246|145|
701|403|136|10|
222|154|257|245|
260|306|281|81|
314|95|321|11|
721|43|197|198|
937|344|125|211|
445|406|108|166|
764|205|107|206|
427|1|22|65|
199|227|301|113|
576|345|89|1|
747|288|163|215|
819|255|314|219|
649|458|95|158|
483|343|10|3|
795|123|249|120|
140|478|172|184|
639|78|1|133|
637|242|210|203|
650|9|327|31|
580|66|332|137|
448|452|313|232|
137|380|316|201|
834|201|284|183|
312|309|4|21|
341|122|30|199|
14|231|54|187|
32|451|313|96|
579|48|156|177|
610|302|305|120|
900|157|43|190|
527|372|17|110|
740|262|97|209|
340|170|101|53|
944|138|33|182|
451|438|6|234|
430|326|144|125|
779|448|76|55|
110|132|88|127|
450|292|282|105|
423|360|10|231|
771|166|35|208|
214|54|300|85|
853|184|69|94|
409|223|289|63|
869|299|75|108|
453|16|28|81|
785|17|5|107|
570|478|77|193|
172|256|168|17|
874|111|271|144|
733|293|220|199|
931|181|204|19|
212|365|223|107|
673|81|193|152|
395|257|219|235|
138|287|202|187|
393|232|171|13|
271|308|202|215|
590|409|318|47|
426|62|234|51|
97|348|67|133|
626|224|296|245|
987|144|260|208|
115|59|149|227|
884|191|7|122|
208|266|266|22|
329|355|29|242|
641|5|214|238|
581|490|258|177|
625|204|222|101|
954|362|310|148|
185|273|258|54|
298|51|246|243|
80|292|301|142|
671|267|153|91|
972|456|182|172|
920|66|100|58|
367|302|4|103|
792|432|36|150|
485|169|152|3|
769|397|220|0|
221|14|3|196|
813|449|195|94|
1|445|199|123|
177|165|114|4|
104|206|47|112|
3|467|107|245|
770|361|196|203|
160|429|42|165|
205|272|125|137|
320|380|202|215|
300|420|151|173|
358|26|209|99|
349|460|180|51|
145|326|107|113|
500|182|309|108|
321|110|248|198|
728|266|178|212|
595|407|145|182|
512|292|224|55|
827|358|191|110|
173|467|38|5|
824|339|176|82|
495|481|20|2|
532|227|163|185|
537|111|80|88|
798|10|213|174|
898|79|130|12|
756|236|130|147|
134|454|223|123|
59|426|158|166|
203|64|323|118|
424|362|61|200|
840|51|262|95|
151|142|303|237|
292|160|206|59|
72|386|12|229|
251|299|15|200|
461|61|246|157|
715|164|239|145|
496|23|190|99|
296|138|95|195|
213|428|20|166|
589|344|172|241|
618|165|197|182|
803|497|284|25|
561|162|251|123|
891|222|326|232|
742|258|190|218|
293|309|306|187|
675|434|293|200|
916|339|263|128|
922|460|326|216|
118|192|152|19|
167|436|80|162|
253|212|284|228|
653|248|172|241|
474|202|124|55|
454|189|137|151|
706|446|285|81|
961|357|180|49|
939|321|250|28|
929|297|105|74|
943|86|176|27|
437|154|105|108|
679|314|191|25|
37|79|40|30|
788|153|76|189|
295|350|122|193|
93|412|308|133|
190|352|159|43|
391|475|23|78|
447|110|39|104|
139|87|215|184|
419|430|142|170|
365|431|326|163|
703|432|222|231|
902|124|163|154|
665|264|278|2|
858|15|250|82|
836|283|1|17|
859|204|17|202|
958|238|44|28|
548|94|59|72|
617|211|235|226|
402|259|8|189|
282|443|51|104|
784|297|198|131|
871|72|266|38|
491|186|247|196|
330|479|39|81|
971|342|126|228|
508|216|107|65|
273|436|59|162|
979|352|75|132|
531|148|61|39|
405|89|267|68|
875|294|269|12|
765|285|204|195|
148|23|160|116|
933|222|164|68|
287|234|310|128|
712|492|192|139|
299|219|125|192|
864|336|122|158|
389|215|137|52|
842|85|58|209|
976|317|73|93|
528|53|325|98|
711|344|195|9|
339|428|96|176|
274|350|322|107|
249|361|242|208|
201|174|26|190|
411|110|86|219|
991|213|272|35|
197|81|283|167|
572|160|171|97|
651|29|124|242|
658|328|142|175|
438|387|247|249|
34|142|181|106|
494|249|142|223|
194|67|103|209|
372|359|6|53|
228|342|74|62|
261|446|204|61|
315|473|26|146|
778|343|204|101|
499|463|322|178|
465|283|13|226|
657|431|249|246|
264|113|257|59|
677|247|312|232|
361|78|190|150|
56|319|80|37|
101|279|234|154|
470|49|312|94|
210|150|139|221|
381|338|175|162|
40|298|106|45|
344|380|99|186|
612|475|112|230|
354|258|54|64|
75|221|323|34|
533|204|61|141|
999|440|36|38|
238|152|219|81|
326|32|29|67|
632|151|301|248|
552|14|174|248|
175|402|19|29|
919|339|40|217|
74|227|286|233|
452|242|174|41|
994|429|129|42|
709|8|96|185|
108|351|42|74|
609|453|190|65|
781|101|144|237|
142|277|156|117|
184|183|222|96|
43|446|161|129|
682|49|303|140|
192|97|34|178|
989|381|163|235|
773|292|103|173|
497|147|178|113|
459|127|223|128|
38|362|110|241|
366|177|0|154|
982|170|12|207|
25|340|252|98|
823|338|14|182|
772|135|199|61|
504|292|282|164|
319|205|303|5|
165|86|30|228|
882|420|209|119|
762|131|211|116|
555|25|244|233|
983|416|77|177|
681|115|136|208|
873|142|54|132|
992|338|20|101|
170|329|240|230|
861|423|214|13|
435|239|257|227|
70|99|324|43|
863|275|132|188|
821|248|4|224|
52|141|2|27|
196|306|244|152|
195|204|53|132|
406|177|137|192|
369|430|289|20|
225|56|44|242|
285|187|244|210|
800|23|236|245|
10|276|210|63|
550|290|33|171|
132|190|114|110|
686|121|209|108|
507|312|47|189|
155|435|118|142|
977|414|273|208|
557|317|7|29|
243|67|3|223|
331|280|327|139|
219|31|330|241|
305|8|327|18|
546|497|62|177|
947|191|252|47|
807|8|152|110|
410|258|262|10|
119|312|289|59|
412|283|161|205|
887|307|122|62|
655|99|265|113|
489|103|56|66|
541|426|250|241|
417|30|123|105|
364|95|232|110|
304|16|318|170|
327|50|30|49|
514|467|119|128|
109|317|191|82|
46|312|29|50|
926|163|93|81|
240|101|4|24|
112|260|211|172|
793|61|163|134|
716|122|253|191|
791|480|202|172|
521|199|79|1|
567|18|125|22|
183|206|181|24|
106|394|122|49|
845|29|31|126|
667|347|180|41|
392|443|124|49|
5|469|70|50|
117|497|75|174|
777|448|175|101|
431|200|106|17|
121|298|64|115|
36|17|47|99|
291|117|69|236|
732|18|307|73|
374|219|64|233|
910|375|101|204|
102|116|262|200|
476|16|160|33|
256|124|203|105|
648|326|299|159|
676|147|88|215|
325|66|232|228|
967|195|248|118|
925|345|76|39|
529|496|311|10|
516|158|217|168|
536|439|298|52|
360|293|50|14|
718|347|195|227|
680|58|80|113|
473|377|294|237|
826|166|111|99|
908|395|102|180|
45|263|152|40|
832|303|5|224|
699|68|235|119|
600|305|270|77|
202|476|117|32|
523|421|45|247|
141|333|180|93|
969|274|211|137|
422|182|226|11|
688|317|174|88|
661|314|168|122|
754|124|260|180|
624|124|102|6|
348|382|100|8|
103|419|288|135|
534|357|266|94|
404|256|129|207|
398|426|331|166|
722|380|48|163|
44|329|289|91|
29|317|44|233|
630|173|181|186|
156|490|222|67|
209|285|180|76|
569|104|9|94|
12|290|35|41|
565|220|201|151|
67|297|26|62|
545|70|168|16|
654|205|248|14|
463|50|331|238|
582|214|170|61|
135|284|228|216|
573|278|251|188|
218|420|146|241|
338|300|239|101|
116|58|280|55|
182|166|148|118|
457|8|320|150|
644|60|22|163|
615|90|101|169|
737|295|279|40|
375|455|298|203|
539|46|223|108|
337|132|260|239|
574|287|166|96|
509|353|111|116|
9|92|160|152|
477|475|10|205|
15|146|9|135|
257|143|91|75|
815|46|297|8|
855|231|198|221|
99|229|11|117|
464|395|309|166|
229|161|259|111|
955|431|244|133|
440|212|175|19|
376|451|224|122|
322|495|190|104|
518|435|197|127|
16|51|184|193|
526|104|7|206|
8|136|264|4|
966|218|202|249|
254|346|74|156|
814|82|147|229|
780|413|24|143|
356|197|102|182|
87|470|14|80|
973|101|326|103|
629|94|112|1|
215|227|270|191|
169|248|151|20|
932|462|162|164|
18|178|315|108|
611|210|51|131|
903|168|114|247|
290|136|25|93|
161|55|151|158|
380|81|230|39|
986|218|124|177|
745|138|260|236|
336|391|96|127|
748|32|142|237|
415|102|12|119|
591|25|298|55|
519|487|63|78|
830|429|246|49|
553|447|252|185|
188|100|20|234|
265|118|200|28|
607|11|277|43|
542|460|92|42|
717|4|279|158|
335|250|38|178|
449|300|100|120|
575|123|133|14|
904|147|108|221|
262|271|236|11|
935|294|325|118|
41|221|148|55|
623|377|107|98|
520|485|123|35|
964|211|163|201|
738|246|55|28|
549|57|136|169|
522|253|218|87|
55|143|300|0|
114|446|277|41|
158|386|35|237|
88|323|277|214|
373|157|197|117|
634|237|1|208|
560|113|222|214|
797|451|213|129|
915|65|189|176|
620|57|159|210|
909|112|58|7|
816|354|193|209|
403|167|244|34|
794|42|202|120|
267|445|315|144|
587|77|182|160|
479|157|124|3|
284|112|15|117|
297|381|118|160|
962|378|125|48|
143|0|180|187|
371|377|322|91|
578|133|74|71|
446|186|92|28|
758|271|217|81|
224|65|94|161|
266|55|12|100|
162|67|33|236|
355|196|147|135|
347|410|299|176|
923|386|135|58|
886|450|312|30|
643|278|311|217|
877|76|233|207|
588|259|300|101|
558|136|45|100|
945|213|42|33|
94|187|173|30|
930|484|208|203|
817|419|24|69|
956|209|207|27|
796|490|88|74|
378|207|128|38|
866|0|149|102|
638|100|47|98|
707|321|153|81|
674|184|144|104|
540|349|301|49|
416|34|261|0|
763|54|187|160|
704|492|96|192|
513|185|12|216|
787|468|64|181|
524|360|251|14|
294|114|19|126|
26|107|6|165|
831|475|213|138|
685|92|299|90|
990|140|197|213|
122|368|226|247|
230|35|45|57|
647|77|332|85|
276|135|281|11|
517|61|219|83|
538|103|316|113|
433|407|159|22|
809|184|200|45|
619|174|63|131|
854|199|248|110|
471|437|239|58|
343|391|97|153|
174|406|263|247|
200|212|138|54|
635|77|131|1|
766|38|327|145|
425|319|85|171|
666|322|272|79|
897|236|238|75|
187|168|322|56|
633|309|113|80|
862|96|276|35|
65|239|288|146|
554|12|6|49|
829|215|231|166|
848|473|64|33|
91|452|107|203|
19|80|75|155|
974|301|270|47|
917|299|39|33|
353|99|90|241|
130|219|106|64|
468|234|154|91|
227|220|165|167|
127|410|319|223|
506|203|240|209|
564|187|268|95|
259|198|232|23|
761|211|77|88|
492|377|169|197|
248|437|76|172|
726|108|222|244|
323|181|253|8|
301|482|222|194|
949|388|239|16|
84|319|222|217|
865|269|127|244|
129|378|161|138|
207|436|180|18|
594|451|309|217|
85|244|219|6|
98|312|295|4|
683|401|215|153|
597|130|122|221|
488|54|210|23|
387|342|47|246|
17|172|42|48|
951|339|288|31|
31|462|133|219|
724|437|61|96|
598|469|2|176|
272|385|76|9|
232|137|184|20|
164|193|68|54|
408|304|56|120|
193|271|40|3|
27|81|24|44|
420|409|215|107|
384|63|171|39|
20|132|8|101|
646|311|271|60|
776|73|316|217|
346|113|327|174|
760|211|171|30|
668|233|222|18|
981|217|42|152|
144|414|54|153|
965|185|275|183|
820|330|78|231|
663|455|240|43|
146|96|211|168|
237|348|296|43|
270|231|71|117|
467|110|72|0|
563|370|245|143|
505|32|222|10|
51|252|227|91|
805|222|251|169|
316|395|36|177|
571|421|46|224|
472|460|285|10|
511|143|299|129|
159|382|321|93|
731|192|237|91|
501|75|17|4|
226|249|47|87|
400|114|206|184|
306|339|83|3|
880|170|67|4|
963|455|295|69|
825|477|109|97|
211|360|319|83|
443|388|12|28|
631|245|52|36|
950|70|78|113|
970|174|267|164|
885|15|30|231|
154|124|211|156|
883|11|260|204|
656|274|41|2|
434|462|215|36|
432|136|310|93|
244|345|218|63|
806|489|80|178|
942|359|135|236|
734|49|7|84|
755|83|97|159|
941|127|186|183|
498|393|183|38|
586|447|50|26|
693|410|287|101|
752|277|276|64|
790|460|296|126|
708|448|330|231|
585|305|157|37|
689|432|71|58|
833|361|161|194|
149|472|196|39|
713|163|199|83|
377|201|80|169|
583|485|85|30|
418|16|81|13|
120|318|170|58|
613|330|188|158|
288|26|247|59|
475|476|275|235|
556|19|163|29|
13|195|83|31|
928|277|235|5|
789|91|73|27|
21|344|1|14|
938|78|40|96|
247|426|151|31|
980|490|59|167|
868|24|127|42|
281|345|19|202|
687|7|47|127|
136|45|210|243|
49|105|328|213|
957|173|295|176|
176|405|97|54|
694|65|13|94|
362|372|89|98|
163|181|197|216|
482|477|330|158|
601|251|114|11|
54|348|232|126|
191|89|297|65|
596|202|148|49|
603|218|103|154|
510|365|133|233|
24|353|317|82|
978|307|295|28|
152|356|71|210|
768|266|157|195|
71|238|84|83|
345|400|64|101|
69|174|162|16|
385|66|104|84|
936|47|68|175|
86|175|278|49|
368|279|11|225|
157|104|57|220|
334|246|134|172|
878|65|254|32|
502|488|288|155|
123|437|127|147|
723|190|159|230|
397|227|47|52|
672|169|34|100|
133|303|221|132|
896|313|15|144|
107|439|131|10|
4|469|321|139|
852|52|37|75|
547|434|156|240|
478|491|243|153|
857|315|77|11|
543|442|138|137|
147|0|290|167|
751|487|166|234|
802|490|123|73|
234|86|18|181|
83|107|220|116|
444|346|19|177|
593|406|178|149|
515|3|52|196|
50|137|252|125|
640|247|108|227|
490|205|305|109|
289|369|82|29|
275|474|5|6|
592|387|151|181|
652|122|330|22|
436|188|258|78|
847|273|321|12|
258|457|161|70|
286|271|265|199|
995|139|31|246|
691|310|231|114|
181|415|157|221|
604|207|120|217|
843|485|196|241|
233|364|331|219|
76|324|86|164|
311|354|276|93|
95|316|239|18|
47|220|28|75|
808|239|244|175|
236|170|36|114|
953|400|288|169|
636|20|159|85|
697|267|248|139|
231|456|139|147|
783|355|55|126|
678|87|77|2|
901|40|23|74|
684|216|258|5|
993|335|185|176|
860|158|269|131|
801|415|90|164|
890|186|143|107|
605|138|31|223|
2|40|226|38|
216|422|134|156|
407|289|124|71|
616|35|315|3|
892|287|58|171|
77|267|189|228|
627|462|28|38|
839|80|31|17|
705|74|276|95|
968|79|289|213|
255|98|75|82|
739|200|276|40|
89|100|263|214|
710|367|102|218|
744|189|209|137|
269|426|15|37|
35|46|116|31|
126|455|148|111|
352|483|20|37|
622|149|25|90|
562|86|93|134|
984|356|75|247|
48|465|272|174|
268|84|173|182|
837|224|279|106|
907|444|183|62|
302|329|171|76|
421|322|155|2|
125|161|102|27|
82|419|224|50|
379|180|184|64|
559|459|33|215|
310|396|308|7|
388|25|31|111|
370|340|55|165|
690|381|89|146|
959|473|313|36|
850|295|174|124|
924|250|265|240|
988|3|229|198|
96|425|134|179|
484|476|230|242|
61|450|175|206|
952|303|247|142|
736|372|38|62|
111|369|43|126|
309|494|157|122|
28|143|314|248|
57|389|233|58|
462|341|211|28|
223|202|37|200|
460|154|228|25|
413|436|123|179|
189|260|91|208|
741|497|311|124|
876|10|115|65|
283|7|109|191|
659|130|247|210|
308|217|133|22|
911|59|259|236|
39|279|201|51|
428|212|52|23|
383|481|9|242|
401|89|256|187|
342|387|277|29|
899|86|158|6|
669|44|43|137|
812|379|256|139|
906|213|275|248|
879|208|227|229|
382|350|214|39|
946|147|109|153|
458|229|212|127|
544|100|176|181|
735|15|80|98|
849|471|254|122|
250|120|308|64|
759|206|138|34|
844|36|106|208|
996|467|150|118|
599|85|279|218|
918|236|208|157|
278|206|51|180|
198|105|233|81|
746|120|200|116|
279|491|79|90|
662|151|275|236|
913|411|227|247|
23|376|273|91|
895|406|46|12|
60|108|144|216|
782|238|238|141|
566|419|13|68|
628|214|186|144|
975|97|307|186|
584|172|80|1|
128|185|308|230|
363|15|217|106|
333|375|150|57|
700|388|0|209|
0|341|7|127|
220|483|37|192|
702|199|13|94|
455|326|292|194|
178|284|247|199|
503|233|176|85|
124|453|169|13|
153|51|137|5|
42|124|250|198|
328|458|328|231|
235|80|172|81|
396|262|97|30|
394|294|290|163|
242|424|308|183|
838|373|320|31|
442|245|246|1|
92|106|194|218|
856|66|329|217|
767|147|167|124|
927|343|183|12|
58|371|89|246|
53|372|235|217|
263|50|275|147|
480|148|287|74|
171|349|194|201|
318|408|101|3|
786|5|74|13|
960|252|272|205|
749|410|3|166|
577|347|255|16|
525|454|95|157|
68|228|283|229|
350|253|287|225|
695|320|14|63|
64|436|221|122|
940|478|180|44|
