6212|2879|1983|1542|1710|1592|
4057|1411|214|1932|1172|231|
6967|1894|258|1476|9|1291|
5613|4523|21|1809|666|1560|
7087|3723|2308|2356|1290|1620|
878|1209|2592|795|1076|1522|
2123|1437|1936|1349|893|95|
4316|3092|2465|352|1972|1065|
885|1671|738|452|1738|581|
6685|36|2202|2344|690|1120|
7974|4901|3027|681|1791|1135|
3928|2217|744|1082|149|359|
5431|3554|1833|255|479|1524|
9095|4835|3104|100|1468|861|
2849|3494|2214|1087|290|703|
4658|868|108|1243|1556|1047|
7619|3255|1210|2106|857|572|
1701|573|1361|2129|277|462|
2766|1101|2082|769|435|518|
8980|4761|2449|2309|1535|1306|
9290|2980|2909|1236|1858|1349|
7527|793|2645|437|365|873|
3534|1242|1022|2013|1951|1296|
2093|2790|2868|1669|1303|1033|
3304|1845|3190|1832|264|199|
595|1487|3032|2407|1947|560|
575|107|2494|1754|930|1381|
3054|4961|2352|361|235|397|
9669|1393|1959|1363|1878|1104|
3244|102|1813|594|774|1502|
2183|1758|2041|2245|1677|1197|
2321|1138|1237|35|13|892|
9211|55|362|1547|1727|319|
4846|3786|3133|2024|1155|715|
9278|372|733|2074|723|682|
4006|4991|101|2462|977|1294|
685|4001|1161|1819|1910|537|
5615|1073|993|736|905|179|
3686|1025|667|2252|1712|362|
233|2126|3117|928|1027|751|
8479|1773|3111|1666|220|1178|
5697|3067|2487|149|608|550|
1880|4056|692|249|903|208|
8861|1602|1654|1525|887|400|
626|4501|1782|724|1862|1003|
5429|700|1757|1416|632|426|
5784|4364|2970|1497|1430|1639|
8257|1796|1621|327|988|249|
4868|1061|2581|421|491|21|
2235|2984|1554|349|342|555|
5956|145|1076|1023|760|1661|
5039|3613|577|1911|938|1079|
1253|602|100|1717|983|1664|
2130|3289|797|1245|1193|528|
2619|3248|782|2162|279|1120|
4504|2486|82|1920|203|982|
1445|1753|578|2333|543|74|
3110|2216|2435|2378|1723|728|
5041|2449|1348|978|1963|1602|
9822|3525|2140|1643|1334|337|
630|2373|1032|599|1810|913|
4350|2294|2501|1868|1155|619|
6630|3979|2479|1521|324|1112|
1035|3292|1248|839|742|787|
706|2522|895|2048|711|766|
9252|3053|2853|2061|631|1445|
7123|4255|843|1085|96|1215|
7329|4063|2530|75|569|1369|
3843|3447|1656|743|169|614|
4022|2392|1798|357|1374|861|
2220|2571|1003|1900|1161|587|
1796|1722|952|1466|1668|1131|
7439|2329|942|791|60|410|
3414|2331|1868|600|1892|1405|
8704|4698|53|1819|1758|566|
5051|805|2105|1031|1668|145|
1165|4961|2096|1759|1434|534|
9868|1368|1362|1300|1334|626|
1810|192|1556|273|732|431|
2046|957|3135|393|175|1344|
1189|1152|2151|22|1087|963|
9757|3048|622|859|1453|1104|
6951|1875|1160|180|601|353|
9681|720|2388|1034|553|474|
8109|4753|388|1589|1421|560|
8204|475|822|2074|24|201|
8755|2318|3074|2082|126|1422|
322|836|1992|2369|1779|361|
1726|2756|1284|1050|829|1498|
9084|4828|1184|829|578|179|
6966|4367|331|357|1038|1505|
4100|596|1481|1730|589|1583|
4697|427|510|494|387|1197|
1072|1395|1811|2360|627|224|
7580|3616|414|2149|1383|348|
7205|3088|3068|632|1036|1377|
628|782|771|1431|1532|969|
7109|1344|1816|1458|1475|1010|
6095|171|1101|1964|1891|1167|
3853|2984|2147|1810|823|114|
4459|2449|1471|1725|87|1001|
6268|3617|257|1656|136|70|
9541|4382|756|52|1467|1178|
2466|1070|2692|177|1947|980|
9442|813|3123|1541|1677|105|
2023|3272|1767|2180|800|574|
4792|3510|1415|2009|185|1550|
2043|3045|3114|1353|1023|774|
8361|195|35|393|1294|1240|
3365|3628|2314|1116|298|438|
7704|3271|412|182|153|541|
1876|2361|2574|558|386|688|
9314|4308|2886|1995|1402|334|
3132|4243|584|1075|1983|747|
9306|2569|1684|1622|1772|172|
2721|2924|3280|1518|1647|339|
2198|391|1400|2305|24|217|
2177|3489|923|1196|1343|1347|
2033|1199|1112|684|1016|436|
8402|3514|1281|1246|130|1388|
4431|4882|250|2378|630|633|
8961|3719|2056|767|1493|1060|
4685|2473|613|1500|1487|868|
659|379|1710|1167|949|23|
4472|4441|95|571|1006|228|
6193|2386|2412|2349|1868|547|
9889|2714|1314|53|809|1351|
8777|258|2904|1721|564|259|
7826|277|327|1294|785|918|
2555|1759|3066|2051|155|649|
7792|1036|1794|2379|1457|1123|
2941|3998|857|2483|815|334|
1923|3475|2166|560|1268|746|
5248|721|2661|234|1403|56|
8067|1126|3122|2054|90|683|
949|1076|246|1413|1245|1499|
9739|1397|2869|1586|1667|365|
3541|1406|556|1426|666|20|
1039|4839|968|1241|540|325|
558|4511|3035|1726|1868|1297|
9098|4886|3207|1925|230|557|
6981|3828|3017|2004|1592|1413|
9666|3557|1602|1742|575|348|
1187|118|1215|1572|1095|460|
6086|1559|1903|830|1695|324|
9953|1515|2102|174|1919|1174|
1696|3398|1573|2023|210|1665|
2793|4848|1444|235|1217|127|
5780|2423|2733|1789|1180|1496|
8892|1735|878|892|63|1009|
6416|4840|3301|1406|697|456|
7591|4990|2770|1523|830|806|
9510|4447|883|951|1023|817|
191|701|3209|597|1223|704|
7478|604|357|2054|1329|1515|
8471|2260|642|1318|289|1029|
1856|1603|1383|24|1063|1166|
5422|4351|1185|529|1440|1155|
4268|4484|1596|1297|464|99|
9649|606|1836|1646|1376|1082|
1768|1236|3327|531|1883|803|
7981|1142|1543|920|355|18|
9042|4589|2294|1814|878|499|
3219|3452|2604|1587|196|151|
9103|1474|956|2093|1107|622|
1667|819|669|1687|827|37|
9083|2520|2805|1224|122|224|
151|2537|3285|882|284|260|
7926|815|2296|2088|627|4|
4013|554|1689|872|37|1493|
4326|2611|3078|50|155|314|
3583|3198|1437|1355|1776|592|
5412|239|3005|136|437|592|
2756|403|1148|1580|1316|175|
1178|4349|2392|2051|1700|1546|
2686|1494|1025|785|963|1227|
7113|1563|2254|1385|1474|1356|
7950|4134|1141|2492|1313|26|
1930|4270|2062|2134|1378|1278|
5745|4733|2440|568|1474|1314|
6575|2613|1064|204|1085|1637|
2172|3131|933|1552|415|1043|
6961|3180|395|202|117|1646|
5240|4322|3247|850|410|306|
8232|4246|355|500|123|411|
8848|251|2891|874|812|1370|
2214|642|1830|183|88|47|
118|758|542|215|662|358|
4732|2787|2781|1465|802|866|
1543|2110|3318|2254|932|830|
9410|3995|2818|1956|1151|394|
9651|2512|1890|2379|1445|142|
8376|942|1761|209|1325|480|
4395|2298|2830|702|0|114|
2877|1516|2226|1490|253|1055|
8802|910|3194|766|1338|178|
2299|3961|1526|1359|410|1519|
5096|636|1756|2383|1260|788|
3372|2976|305|1231|1103|1159|
8660|2666|2295|825|1421|74|
7897|3869|621|73|721|1352|
8745|4959|1190|1569|1014|755|
9279|4165|333|625|969|745|
795|4814|2234|496|655|1376|
5870|2696|2505|137|593|1071|
2641|3118|240|612|865|1154|
7954|2907|237|622|1514|910|
8043|3606|762|1100|779|678|
3631|3357|2761|590|1224|1175|
8118|367|2274|547|633|923|
9737|1685|1307|551|1294|510|
203|4105|1658|589|1847|1494|
7186|606|1337|2263|110|730|
3169|4823|1924|797|1810|1187|
7001|4336|410|457|896|790|
7676|4571|35|276|1498|79|
9710|3084|2878|2065|751|62|
1694|1724|822|2431|1577|1372|
5100|2816|652|2192|1930|1655|
5519|2234|1708|85|1159|574|
8850|2239|1319|844|115|874|
7899|754|2433|165|284|100|
9052|4170|1062|1711|1691|780|
4588|3915|1807|2141|1528|370|
4278|4985|2224|1215|924|786|
6814|581|2241|105|1093|277|
8390|2140|2279|1942|115|336|
3123|2857|851|2472|1590|1547|
6063|860|2911|1163|12|551|
5140|3392|1883|2386|65|206|
4735|2961|2799|1619|1966|1535|
3527|2489|3213|364|676|658|
5757|2436|1778|1503|720|558|
2687|4952|1678|2330|1391|1003|
4446|3945|2491|768|282|1363|
5341|1372|1252|1300|12|1159|
7633|39|2866|817|604|708|
1192|3009|1467|272|1316|1470|
9836|532|2813|170|1175|1528|
5550|4738|2638|429|657|1396|
9180|489|1098|1895|868|1275|
9058|562|2015|869|716|555|
3273|2431|2566|771|1851|1319|
3866|3743|523|1720|1556|1483|
9336|1685|1701|1545|1541|467|
9755|1895|1892|1338|1867|173|
7609|1071|1166|2086|79|1389|
1520|1949|2088|1346|722|1594|
5889|925|2836|311|942|939|
4862|1155|2589|1874|1441|248|
2231|3362|305|2007|9|698|
3386|4127|1925|1828|1977|947|
8876|4314|2725|1718|766|312|
1919|576|170|1295|1259|1383|
3446|942|1777|2090|1590|529|
849|4844|1487|302|1323|597|
7778|399|720|951|1675|311|
920|1693|1018|228|886|542|
8324|409|3194|1030|1396|727|
