1030|407|2805|
1030|407|3731|
1030|407|409|
1030|407|918|
1031|3696|2540|
1031|3696|805|
1031|4978|2540|
1031|4978|805|
103|241|1335|
103|241|1669|
103|241|2125|
103|241|2739|
103|241|310|
103|241|3742|
1033|1066|1163|
1033|1066|1173|
1033|1066|121|
1033|1066|2693|
1033|1066|2819|
1033|1066|2947|
1033|1066|3011|
1033|1066|358|
1033|1066|3850|
1033|1066|3897|
1033|281|1163|
1033|281|1173|
1033|281|121|
1033|281|2693|
1033|281|2819|
1033|281|2947|
1033|281|3011|
1033|281|358|
1033|281|3850|
1033|281|3897|
1033|725|1163|
1033|725|1173|
1033|725|121|
1033|725|2693|
1033|725|2819|
1033|725|2947|
1033|725|3011|
1033|725|358|
1033|725|3850|
1033|725|3897|
1034|2720|1638|
1034|2720|1686|
1034|2720|2253|
1034|2720|2627|
1034|2720|4619|
1034|2720|720|
1034|2720|930|
1034|2777|1638|
1034|2777|1686|
1034|2777|2253|
1034|2777|2627|
1034|2777|4619|
1034|2777|720|
1034|2777|930|
1034|3759|1638|
1034|3759|1686|
1034|3759|2253|
1034|3759|2627|
1034|3759|4619|
1034|3759|720|
1034|3759|930|
1035|615|3307|
1035|622|3307|
1036|1719|1180|
1036|1719|45|
1036|2511|1180|
1036|2511|45|
1036|3276|1180|
1036|3276|45|
1037|4587|2464|
1037|4587|3600|
1037|4587|597|
10|3759|1581|
1038|2728|2093|
1038|2728|2766|
1038|2728|3260|
1038|2728|338|
1038|2728|3849|
1038|2728|401|
1038|2728|422|
1038|878|2093|
1038|878|2766|
1038|878|3260|
1038|878|338|
1038|878|3849|
1038|878|401|
1038|878|422|
1039|3418|2270|
1039|3418|3689|
1039|3418|3693|
1039|3418|3826|
1039|3418|4478|
1039|3418|4556|
1039|3500|2270|
1039|3500|3689|
1039|3500|3693|
1039|3500|3826|
1039|3500|4478|
1039|3500|4556|
1039|3794|2270|
1039|3794|3689|
1039|3794|3693|
1039|3794|3826|
1039|3794|4478|
1039|3794|4556|
1039|4011|2270|
1039|4011|3689|
1039|4011|3693|
1039|4011|3826|
1039|4011|4478|
1039|4011|4556|
1039|4096|2270|
1039|4096|3689|
1039|4096|3693|
1039|4096|3826|
1039|4096|4478|
1039|4096|4556|
1039|4824|2270|
1039|4824|3689|
1039|4824|3693|
1039|4824|3826|
1039|4824|4478|
1039|4824|4556|
1040|1352|3247|
1040|1352|3338|
1040|1352|4044|
1040|1352|436|
1040|753|3247|
1040|753|3338|
1040|753|4044|
1040|753|436|
1041|2475|1343|
1041|2475|2746|
1041|2475|297|
1041|2475|4244|
1041|2475|4337|
1041|2475|4525|
1041|2475|4968|
1041|3632|1343|
1041|3632|2746|
1041|3632|297|
1041|3632|4244|
1041|3632|4337|
1041|3632|4525|
1041|3632|4968|
1041|4475|1343|
1041|4475|2746|
1041|4475|297|
1041|4475|4244|
1041|4475|4337|
1041|4475|4525|
1041|4475|4968|
1041|4622|1343|
1041|4622|2746|
1041|4622|297|
1041|4622|4244|
1041|4622|4337|
1041|4622|4525|
1041|4622|4968|
104|1495|1490|
104|1495|2076|
104|1495|2734|
104|1495|693|
104|2102|1490|
104|2102|2076|
104|2102|2734|
104|2102|693|
1042|172|3748|
1042|172|71|
1042|172|773|
1042|172|972|
1042|1829|3748|
1042|1829|71|
1042|1829|773|
1042|1829|972|
1042|2898|3748|
1042|2898|71|
1042|2898|773|
1042|2898|972|
1042|4430|3748|
1042|4430|71|
1042|4430|773|
1042|4430|972|
1042|999|3748|
1042|999|71|
1042|999|773|
1042|999|972|
1043|3273|2637|
1043|3676|2637|
1043|4076|2637|
1043|4789|2637|
1043|723|2637|
1044|3554|2394|
1044|3554|2477|
1044|3554|4829|
1044|3799|2394|
1044|3799|2477|
1044|3799|4829|
104|4461|1490|
104|4461|2076|
104|4461|2734|
104|4461|693|
1045|103|1506|
1045|103|509|
1045|1046|1506|
1045|1046|509|
1045|3339|1506|
1045|3339|509|
1046|1863|1280|
1046|1863|2386|
1046|1863|4233|
1046|3053|1280|
1046|3053|2386|
1046|3053|4233|
1046|3711|1280|
1046|3711|2386|
1046|3711|4233|
1046|476|1280|
1046|476|2386|
1046|476|4233|
104|708|1490|
104|708|2076|
104|708|2734|
104|708|693|
1048|3518|1032|
1048|3518|2299|
1048|3518|3525|
1048|3518|4751|
1048|3518|495|
1048|3518|660|
1048|681|1032|
1048|681|2299|
1048|681|3525|
1048|681|4751|
1048|681|495|
1048|681|660|
1049|3665|1701|
1049|3665|3624|
1049|3665|3650|
1049|537|1701|
1049|537|3624|
1049|537|3650|
1050|1257|1889|
1050|1257|2297|
1050|1257|2502|
1050|1257|2756|
1050|1257|3277|
1050|1257|4038|
1050|1257|4286|
1050|3981|1889|
1050|3981|2297|
1050|3981|2502|
1050|3981|2756|
1050|3981|3277|
1050|3981|4038|
1050|3981|4286|
1050|420|1889|
1050|420|2297|
1050|420|2502|
1050|420|2756|
1050|420|3277|
1050|420|4038|
1050|420|4286|
1050|442|1889|
1050|442|2297|
1050|442|2502|
1050|442|2756|
1050|442|3277|
1050|442|4038|
1050|442|4286|
1050|4561|1889|
1050|4561|2297|
1050|4561|2502|
1050|4561|2756|
1050|4561|3277|
1050|4561|4038|
1050|4561|4286|
1050|558|1889|
1050|558|2297|
1050|558|2502|
1050|558|2756|
1050|558|3277|
1050|558|4038|
1050|558|4286|
1051|3735|1109|
1051|3735|2804|
1051|3735|3551|
1051|3735|4007|
1051|3735|403|
1051|4211|1109|
1051|4211|2804|
1051|4211|3551|
1051|4211|4007|
1051|4211|403|
1052|3250|1272|
1052|3250|1530|
1052|3250|2300|
1052|3250|3086|
1052|3250|3453|
1052|3250|4346|
1052|3250|4437|
1052|3250|992|
1052|4484|1272|
1052|4484|1530|
1052|4484|2300|
1052|4484|3086|
1052|4484|3453|
1052|4484|4346|
1052|4484|4437|
1052|4484|992|
1052|583|1272|
1052|583|1530|
1052|583|2300|
1052|583|3086|
1052|583|3453|
1052|583|4346|
1052|583|4437|
1052|583|992|
1052|710|1272|
1052|710|1530|
1052|710|2300|
1052|710|3086|
1052|710|3453|
1052|710|4346|
1052|710|4437|
1052|710|992|
105|2911|2940|
105|2911|3418|
105|2911|4616|
105|2911|581|
1053|3207|1202|
1053|3207|1943|
1053|3207|3044|
1053|3452|1202|
1053|3452|1943|
1053|3452|3044|
1053|4329|1202|
1053|4329|1943|
1053|4329|3044|
1053|791|1202|
1053|791|1943|
1053|791|3044|
105|4036|2940|
105|4036|3418|
105|4036|4616|
105|4036|581|
1054|2535|1433|
1054|2535|442|
1054|2535|4592|
1054|3615|1433|
1054|3615|442|
1054|3615|4592|
1054|861|1433|
1054|861|442|
1054|861|4592|
1055|1390|1555|
1055|1390|1626|
1055|1390|874|
1055|2153|1555|
1055|2153|1626|
1055|2153|874|
1055|2984|1555|
1055|2984|1626|
1055|2984|874|
1055|2990|1555|
1055|2990|1626|
1055|2990|874|
1056|1987|2037|
1056|1987|2368|
1056|1987|4349|
1056|3773|2037|
1056|3773|2368|
1056|3773|4349|
1056|4793|2037|
1056|4793|2368|
1056|4793|4349|
1056|4799|2037|
1056|4799|2368|
1056|4799|4349|
1057|3177|2652|
1057|3177|2781|
1057|3177|4812|
1057|3177|711|
1057|3177|849|
1057|4010|2652|
1057|4010|2781|
1057|4010|4812|
1057|4010|711|
1057|4010|849|
1057|518|2652|
1057|518|2781|
1057|518|4812|
1057|518|711|
1057|518|849|
1058|2947|1226|
1058|2947|318|
1058|2947|3298|
1058|2947|501|
1058|3287|1226|
1058|3287|318|
1058|3287|3298|
1058|3287|501|
1058|4255|1226|
1058|4255|318|
1058|4255|3298|
1058|4255|501|
1058|527|1226|
1058|527|318|
1058|527|3298|
1058|527|501|
1058|647|1226|
1058|647|318|
1058|647|3298|
1058|647|501|
1059|242|2223|
1059|242|815|
1059|2949|2223|
1059|2949|815|
1059|3173|2223|
1059|3173|815|
1059|770|2223|
1059|770|815|
1059|803|2223|
1059|803|815|
1059|96|2223|
1059|96|815|
1060|2532|1513|
1060|2532|1668|
1060|2532|1673|
1060|2532|1769|
1060|2532|3362|
1060|2532|3501|
1060|2532|3703|
1060|2532|3869|
1060|2532|4251|
1060|2532|857|
1060|298|1513|
1060|298|1668|
1060|298|1673|
1060|298|1769|
1060|298|3362|
1060|298|3501|
1060|298|3703|
1060|298|3869|
1060|298|4251|
1060|298|857|
1060|4207|1513|
1060|4207|1668|
1060|4207|1673|
1060|4207|1769|
1060|4207|3362|
1060|4207|3501|
1060|4207|3703|
1060|4207|3869|
1060|4207|4251|
1060|4207|857|
1061|1974|1589|
1061|1974|1755|
1061|1974|402|
1061|1974|4529|
1061|1974|635|
1061|1974|861|
1061|2376|1589|
1061|2376|1755|
1061|2376|402|
1061|2376|4529|
1061|2376|635|
1061|2376|861|
1061|2661|1589|
1061|2661|1755|
1061|2661|402|
1061|2661|4529|
1061|2661|635|
1061|2661|861|
106|1678|1515|
106|1678|1851|
106|1678|2357|
106|1678|2905|
106|1678|3012|
1061|924|1589|
1061|924|1755|
1061|924|402|
1061|924|4529|
1061|924|635|
1061|924|861|
1063|2267|1407|
1063|2267|1478|
1063|2267|2252|
1063|2267|2575|
1063|2267|2781|
1063|2267|289|
1063|2267|3733|
1063|2267|4444|
1063|2267|4758|
1063|4410|1407|
1063|4410|1478|
1063|4410|2252|
1063|4410|2575|
1063|4410|2781|
1063|4410|289|
1063|4410|3733|
1063|4410|4444|
1063|4410|4758|
1063|907|1407|
1063|907|1478|
1063|907|2252|
1063|907|2575|
1063|907|2781|
1063|907|289|
1063|907|3733|
1063|907|4444|
1063|907|4758|
106|4146|1515|
106|4146|1851|
106|4146|2357|
106|4146|2905|
106|4146|3012|
1064|2990|1434|
1064|2990|1889|
1064|2990|2951|
1064|2990|3339|
106|4662|1515|
106|4662|1851|
106|4662|2357|
106|4662|2905|
106|4662|3012|
1064|767|1434|
1064|767|1889|
1064|767|2951|
1064|767|3339|
1065|3080|1503|
1065|3080|1715|
1065|3080|3905|
1065|3080|902|
1065|4222|1503|
1065|4222|1715|
1065|4222|3905|
1065|4222|902|
1065|4513|1503|
1065|4513|1715|
1065|4513|3905|
1065|4513|902|
1066|2253|1028|
1066|2253|2258|
1066|2253|4530|
1066|2253|4641|
1066|2253|627|
1066|2253|946|
1066|2477|1028|
1066|2477|2258|
1066|2477|4530|
1066|2477|4641|
1066|2477|627|
1066|2477|946|
1066|3476|1028|
1066|3476|2258|
1066|3476|4530|
1066|3476|4641|
1066|3476|627|
1066|3476|946|
1066|4568|1028|
1066|4568|2258|
1066|4568|4530|
1066|4568|4641|
1066|4568|627|
1066|4568|946|
1066|4722|1028|
1066|4722|2258|
1066|4722|4530|
1066|4722|4641|
1066|4722|627|
1066|4722|946|
1066|4761|1028|
1066|4761|2258|
1066|4761|4530|
1066|4761|4641|
1066|4761|627|
1066|4761|946|
1067|2756|2658|
1067|2756|4929|
1067|2756|4981|
106|759|1515|
106|759|1851|
106|759|2357|
106|759|2905|
106|759|3012|
1068|1797|176|
1068|1797|2241|
1068|1797|258|
1068|2761|176|
1068|2761|2241|
1068|2761|258|
1068|3608|176|
1068|3608|2241|
1068|3608|258|
1068|4472|176|
1068|4472|2241|
1068|4472|258|
1068|802|176|
1068|802|2241|
1068|802|258|
1069|2600|4192|
1069|2600|4665|
1069|4171|4192|
1069|4171|4665|
1069|4199|4192|
1069|4199|4665|
1069|4368|4192|
1069|4368|4665|
1070|1016|3642|
1070|1016|4395|
1070|1016|4541|
1070|2200|3642|
1070|2200|4395|
1070|2200|4541|
1070|483|3642|
1070|483|4395|
1070|483|4541|
1070|967|3642|
1070|967|4395|
1070|967|4541|
1071|2137|2111|
1071|2137|2463|
1072|4230|1079|
1072|4230|1901|
1072|4230|2338|
1072|4230|3127|
1072|4230|4117|
1072|4418|1079|
1072|4418|1901|
1072|4418|2338|
1072|4418|3127|
1072|4418|4117|
1073|2908|1309|
1073|2908|2101|
1073|2908|2343|
1073|2908|764|
1073|2908|864|
1073|3744|1309|
1073|3744|2101|
1073|3744|2343|
1073|3744|764|
1073|3744|864|
1073|3975|1309|
1073|3975|2101|
1073|3975|2343|
1073|3975|764|
1073|3975|864|
1073|4009|1309|
1073|4009|2101|
1073|4009|2343|
1073|4009|764|
1073|4009|864|
1073|4723|1309|
1073|4723|2101|
1073|4723|2343|
1073|4723|764|
1073|4723|864|
107|3976|2856|
107|3976|4670|
107|3976|4889|
107|3976|4966|
1074|3594|1810|
1074|3594|2544|
1074|3594|2548|
1074|3594|3572|
1074|3594|3980|
1074|3877|1810|
1074|3877|2544|
1074|3877|2548|
1074|3877|3572|
1074|3877|3980|
1074|4173|1810|
1074|4173|2544|
1074|4173|2548|
1074|4173|3572|
1074|4173|3980|
1074|4970|1810|
1074|4970|2544|
1074|4970|2548|
1074|4970|3572|
1074|4970|3980|
1075|1332|2609|
1075|1332|3026|
1075|1332|3708|
1075|1332|4243|
1075|1332|82|
1075|86|2609|
1075|86|3026|
1075|86|3708|
1075|86|4243|
1075|86|82|
1076|2094|1185|
1076|2094|1197|
1076|2094|2179|
1076|2094|2788|
1076|2094|297|
1076|2094|3451|
1076|2094|964|
1076|32|1185|
1076|32|1197|
1076|32|2179|
1076|32|2788|
1076|32|297|
1076|32|3451|
1076|32|964|
1076|4340|1185|
1076|4340|1197|
1076|4340|2179|
1076|4340|2788|
1076|4340|297|
1076|4340|3451|
1076|4340|964|
1076|4417|1185|
1076|4417|1197|
1076|4417|2179|
1076|4417|2788|
1076|4417|297|
1076|4417|3451|
1076|4417|964|
1076|4574|1185|
1076|4574|1197|
1076|4574|2179|
1076|4574|2788|
1076|4574|297|
1076|4574|3451|
1076|4574|964|
1077|1173|2884|
1077|1173|4606|
1077|2402|2884|
1077|2402|4606|
1077|3178|2884|
1077|3178|4606|
1078|2051|130|
1078|2051|2218|
1078|2051|2319|
1078|2051|3637|
1078|2051|3989|
1078|2051|4065|
1078|2051|886|
1078|2051|918|
1078|3246|130|
1078|3246|2218|
1078|3246|2319|
1078|3246|3637|
1078|3246|3989|
1078|3246|4065|
1078|3246|886|
1078|3246|918|
1079|1502|1233|
1079|1502|2587|
1079|1502|3618|
1079|1502|4156|
1079|4493|1233|
1079|4493|2587|
1079|4493|3618|
1079|4493|4156|
1080|1434|0|
1080|1434|1010|
1080|1434|1367|
1080|1434|2129|
1080|1434|2607|
1080|1434|3138|
1080|1434|4772|
1080|2259|0|
1080|2259|1010|
1080|2259|1367|
1080|2259|2129|
1080|2259|2607|
1080|2259|3138|
1080|2259|4772|
1080|3201|0|
1080|3201|1010|
1080|3201|1367|
1080|3201|2129|
1080|3201|2607|
1080|3201|3138|
1080|3201|4772|
1080|398|0|
1080|398|1010|
1080|398|1367|
1080|398|2129|
1080|398|2607|
1080|398|3138|
1080|398|4772|
1081|1525|2476|
1081|1525|3526|
1081|1525|4060|
1081|1525|4985|
1081|2151|2476|
1081|2151|3526|
1081|2151|4060|
1081|2151|4985|
1081|294|2476|
1081|294|3526|
1081|294|4060|
1081|294|4985|
1082|1736|1602|
1082|1736|2217|
1082|1736|4385|
1082|2816|1602|
1082|2816|2217|
1082|2816|4385|
1082|325|1602|
1082|325|2217|
1082|325|4385|
1082|914|1602|
1082|914|2217|
1082|914|4385|
1083|1461|968|
108|3207|1398|
108|3207|2648|
108|3207|3164|
108|3207|3575|
108|3207|4176|
108|3207|4794|
1083|673|968|
108|4388|1398|
108|4388|2648|
108|4388|3164|
108|4388|3575|
108|4388|4176|
108|4388|4794|
1085|4523|1737|
1085|4523|1811|
1085|4523|2326|
1085|4523|4046|
1085|4523|4255|
1085|4523|4773|
1085|4595|1737|
1085|4595|1811|
1085|4595|2326|
1085|4595|4046|
1085|4595|4255|
1085|4595|4773|
1085|538|1737|
1085|538|1811|
1085|538|2326|
1085|538|4046|
1085|538|4255|
1085|538|4773|
1086|4640|3586|
1086|4640|689|
1087|1719|3122|
1087|1719|3494|
1087|1719|3764|
1087|2949|3122|
1087|2949|3494|
1087|2949|3764|
1087|597|3122|
1087|597|3494|
1087|597|3764|
1088|3928|1871|
1088|3928|2326|
1088|3928|3012|
1088|3928|483|
1088|3928|716|
1088|4806|1871|
1088|4806|2326|
1088|4806|3012|
1088|4806|483|
1088|4806|716|
1089|1299|1303|
1089|1299|1326|
1089|1299|2218|
1089|1299|3592|
1089|1299|3929|
1089|1694|1303|
1089|1694|1326|
1089|1694|2218|
1089|1694|3592|
1089|1694|3929|
1089|1830|1303|
1089|1830|1326|
1089|1830|2218|
1089|1830|3592|
1089|1830|3929|
1090|2743|1966|
1090|2743|2739|
1090|2743|3054|
1090|2743|3935|
1090|2743|43|
1090|2743|467|
1090|2743|4890|
1090|3626|1966|
1090|3626|2739|
1090|3626|3054|
1090|3626|3935|
1090|3626|43|
1090|3626|467|
1090|3626|4890|
1090|815|1966|
1090|815|2739|
1090|815|3054|
1090|815|3935|
1090|815|43|
1090|815|467|
1090|815|4890|
109|1083|1339|
109|1083|3407|
109|1083|3659|
109|1083|3934|
109|1083|4842|
1091|3196|2305|
1091|3196|2955|
1091|3556|2305|
1091|3556|2955|
1091|4082|2305|
1091|4082|2955|
109|1511|1339|
109|1511|3407|
109|1511|3659|
109|1511|3934|
109|1511|4842|
1092|1178|279|
1092|1178|2856|
1092|1178|3498|
1092|1514|279|
1092|1514|2856|
1092|1514|3498|
1092|1756|279|
1092|1756|2856|
1092|1756|3498|
1092|2629|279|
1092|2629|2856|
1092|2629|3498|
1092|3125|279|
1092|3125|2856|
1092|3125|3498|
1092|3825|279|
1092|3825|2856|
1092|3825|3498|
1092|4614|279|
1092|4614|2856|
1092|4614|3498|
109|2950|1339|
109|2950|3407|
109|2950|3659|
109|2950|3934|
109|2950|4842|
1093|1804|1487|
1093|1804|2405|
1093|1804|3155|
1093|1804|3168|
1093|1804|827|
1093|3295|1487|
1093|3295|2405|
1093|3295|3155|
1093|3295|3168|
1093|3295|827|
1093|344|1487|
1093|344|2405|
1093|344|3155|
1093|344|3168|
1093|344|827|
1093|4256|1487|
1093|4256|2405|
1093|4256|3155|
1093|4256|3168|
1093|4256|827|
1093|4389|1487|
1093|4389|2405|
1093|4389|3155|
1093|4389|3168|
1093|4389|827|
1093|4682|1487|
1093|4682|2405|
1093|4682|3155|
1093|4682|3168|
1093|4682|827|
1094|1025|1927|
1094|1025|3574|
1094|1025|3825|
1094|1025|4089|
1094|1025|4598|
1094|1150|1927|
1094|1150|3574|
1094|1150|3825|
1094|1150|4089|
1094|1150|4598|
1094|2423|1927|
1094|2423|3574|
1094|2423|3825|
1094|2423|4089|
1094|2423|4598|
1094|2503|1927|
1094|2503|3574|
1094|2503|3825|
1094|2503|4089|
1094|2503|4598|
1094|3680|1927|
1094|3680|3574|
1094|3680|3825|
1094|3680|4089|
