1258|5|9773|2455|
1259|5|6950|1890|
1260|6|8222|2383|
1261|2|7901|842|
1262|4|9629|1966|
1263|3|1909|2475|
1264|2|7327|1884|
1265|4|7417|1583|
126|5|9933|2082|
1267|6|9943|2419|
1268|5|9706|2405|
1269|5|9885|2337|
1270|4|9408|2435|
1271|3|7357|1463|
1272|1|7837|1527|
1273|3|6719|1939|
127|3|3760|2126|
1274|3|6421|1203|
1275|5|8901|2302|
1276|8|9976|2278|
1277|7|9064|2492|
1278|3|5823|2228|
1279|5|7603|1607|
12|7|9888|2035|
1280|10|9964|1569|
1281|4|8551|2465|
1282|7|9882|2153|
1283|5|9564|2414|
1284|4|7386|938|
1285|2|3628|1559|
128|5|6074|1556|
1286|6|8726|1513|
1287|3|9296|1295|
1288|3|7754|1752|
1289|6|9662|2347|
1290|5|7087|2356|
1291|11|9520|2492|
1292|5|8171|2174|
1293|4|9443|1528|
1294|7|9737|2420|
1295|4|5407|2021|
1296|2|7211|2124|
129|6|9175|2270|
1297|5|8453|2309|
1298|5|5503|1808|
1300|1|5596|1503|
1301|2|8430|1847|
1302|7|8520|2137|
1303|9|9991|2348|
1304|6|8536|2325|
1305|5|7608|1577|
130|5|9608|1479|
1306|6|5147|2411|
1307|6|9287|2101|
1308|3|3388|1437|
1309|4|8686|1768|
1310|5|6552|1809|
1311|8|9423|2346|
1312|4|8270|1880|
1313|3|7950|2492|
1314|5|9414|2090|
1315|5|6396|2178|
1316|6|9316|2027|
1317|4|7673|1215|
131|7|9236|2460|
1318|5|8960|2033|
1319|6|9858|2411|
1320|1|2860|545|
1321|7|8773|2255|
1322|3|7851|2414|
1323|6|9094|2420|
1324|3|6163|2139|
132|4|8089|2462|
1325|4|9241|2343|
1326|2|9076|1651|
1327|7|7307|2155|
1328|4|7457|1285|
1329|6|8666|2054|
1330|8|9426|2278|
1331|2|6706|2454|
1332|5|7986|2168|
1333|4|7079|2221|
133|3|9412|2063|
1334|5|9868|1643|
1335|4|8579|1632|
1336|3|8677|2450|
13|3|6987|1738|
1337|6|8964|2450|
1338|6|8802|2306|
1339|2|3561|1685|
1340|5|9158|1302|
1341|4|6430|2190|
1342|7|9576|1982|
1343|5|8531|2293|
1344|4|7297|2471|
1345|6|8962|2464|
1346|8|9824|2371|
1347|4|5996|2119|
1348|6|8272|2367|
1349|1|8920|1108|
134|9|9566|2326|
1350|4|8176|1145|
1351|5|6640|1074|
1352|5|8327|2358|
135|2|6256|1303|
1353|6|8373|1572|
1354|9|9379|2126|
1355|6|7293|2344|
1356|5|9700|2083|
1357|2|7317|2059|
1358|5|9959|2361|
1359|3|7399|2330|
1360|5|7819|2069|
1361|7|9963|2497|
1362|2|6772|860|
1363|7|9656|2378|
1364|2|6971|1163|
136|4|6268|2466|
1365|5|8855|2481|
1366|5|9914|2432|
1367|9|8305|2460|
1368|5|7647|1997|
1369|6|9346|2105|
1370|3|8572|2387|
1371|1|4566|1466|
1372|3|9653|2379|
1373|3|5416|1741|
1374|9|9364|2185|
137|5|3532|2434|
1375|6|9887|2323|
1376|7|9649|1952|
1377|3|7774|2243|
1378|7|9086|2234|
1379|7|8274|2338|
1380|6|7687|1577|
1381|3|9845|1697|
1382|4|7871|2273|
1383|4|8630|2149|
1384|5|9523|2374|
1385|8|9549|2445|
1386|8|8461|2047|
1387|3|9309|2226|
1388|6|6293|2067|
138|8|9621|1404|
1389|4|9878|1715|
1391|2|3275|2330|
1392|3|9174|2152|
1393|2|6389|1462|
1394|3|8157|1518|
1395|5|8290|2113|
139|5|8293|1520|
1396|4|8324|2486|
1398|3|9102|2108|
1399|4|8512|1629|
1400|3|7825|1533|
1401|8|8742|2313|
1402|3|9314|2442|
1403|4|5248|1320|
1404|5|8936|2283|
1405|5|9463|2418|
140|5|8199|2280|
1406|5|9935|2457|
1407|1|103|81|
1408|5|9461|1703|
1409|10|9890|1676|
1410|3|7553|1493|
141|11|9660|2376|
1411|6|9027|1900|
1412|4|8862|814|
1413|2|8287|2051|
1414|5|9687|2473|
1415|4|8914|1734|
1416|4|9514|1937|
1417|5|8428|2057|
1418|3|9745|1980|
1419|8|8153|2301|
1420|5|8955|1818|
1421|6|8660|2469|
1422|4|9013|1920|
1423|7|9925|1769|
1424|5|6695|2229|
142|4|9776|2345|
1425|3|5112|2465|
1426|9|9466|2284|
1427|7|9235|1578|
1428|2|5928|2275|
14|2|9437|2498|
1429|6|8362|1486|
1430|7|8931|1497|
1431|7|8047|2215|
1432|10|8554|2350|
1433|9|8306|2282|
1434|8|6980|2327|
1435|2|4033|1890|
1436|9|8590|2256|
1437|3|7106|2163|
1438|4|8092|2065|
1439|5|9810|1786|
1440|3|7540|2053|
1441|3|8489|1904|
1442|4|9863|1524|
1443|6|6963|2321|
1444|4|7716|2016|
144|4|9366|2270|
1445|5|9651|2379|
1446|7|9499|2380|
1447|3|6521|2123|
1448|3|8389|1254|
1449|6|8882|2214|
1450|3|4384|2327|
1451|4|9600|2443|
1452|3|6845|2049|
1453|4|9757|1179|
1454|8|9100|2414|
1455|5|9344|2257|
1456|5|9526|2347|
1457|5|9481|2379|
145|7|8959|2487|
1458|6|6001|2490|
1459|1|2158|2417|
1460|6|9711|2076|
1461|6|7073|1985|
1462|2|7042|2367|
1463|6|9972|2459|
1464|2|6420|2401|
1465|4|8949|1835|
146|5|5916|1778|
1466|3|6611|859|
1467|6|9541|2461|
1468|6|9095|2013|
1469|9|7437|1452|
1470|4|6825|2078|
1471|4|7313|2404|
147|3|8495|2423|
1473|9|9808|2433|
1474|11|9968|2150|
1475|5|8452|1458|
1476|2|9790|1656|
1477|5|9460|1863|
1478|4|9061|1826|
1479|6|9544|2424|
1480|6|7141|2292|
1481|6|6646|2037|
1482|5|3568|2482|
1483|8|6577|2379|
148|3|9639|2355|
1484|4|9851|1063|
1485|7|8856|2143|
1486|7|9909|2265|
1487|4|5007|1500|
1488|3|8823|2143|
1489|4|8223|1739|
1490|4|8336|1769|
1491|6|7768|2247|
1492|4|6865|1686|
1493|7|8961|2320|
1494|5|9361|1541|
1495|5|9923|1932|
149|6|8718|1948|
1496|8|8220|2015|
1497|5|7985|2004|
1498|14|9368|2400|
1499|4|9588|1329|
1500|2|8149|1440|
1501|6|5637|1982|
1502|7|9275|2210|
1503|8|9070|1897|
1504|1|2828|2373|
1505|7|8731|2362|
150|5|9944|2288|
1506|6|6400|2354|
1507|4|6311|1943|
1508|5|9825|2476|
1509|7|9879|2481|
1510|3|8501|1194|
1511|4|6519|2019|
1512|8|8807|2152|
1513|2|3205|2011|
1514|5|8113|2400|
1515|6|7703|2416|
151|5|9362|2301|
1516|7|9741|2046|
1517|1|8234|791|
1518|7|9861|2338|
1519|5|9068|2436|
1520|6|9598|2494|
1521|5|8172|2384|
1522|4|5628|2184|
1523|4|7995|2332|
1524|4|9590|921|
1525|6|8786|1992|
1526|3|990|1028|
1527|6|8491|1793|
1528|8|8229|2222|
152|8|9485|2458|
1529|7|5506|2175|
1530|4|7323|2389|
1531|5|9572|2474|
1532|5|9356|2400|
1533|4|6202|2286|
1534|10|9668|2350|
1535|8|8980|2309|
1536|8|6156|2197|
1537|7|6944|2458|
1538|4|7752|1764|
153|8|8925|2374|
1539|6|8456|1454|
1540|7|9605|1840|
1541|4|9453|1545|
1542|3|7840|1747|
1543|10|8796|2381|
1544|6|9302|1926|
154|4|9110|2191|
1545|2|7492|1008|
1546|6|9524|1763|
1547|5|6797|1343|
1548|5|6976|2047|
15|4|9274|2324|
1549|6|7699|2106|
1550|3|5148|1885|
1551|6|7806|2462|
1552|7|9975|2361|
1553|1|8895|455|
1554|4|8937|1316|
1555|6|7196|1426|
1556|10|5149|2447|
155|6|8185|2258|
1557|9|8436|2454|
1558|10|8406|2390|
1559|7|9899|2283|
1560|3|9994|2433|
1561|3|6860|2451|
1562|3|5189|2323|
1563|7|8952|1804|
1564|3|8643|2177|
1565|5|8940|2493|
156|5|7611|1557|
1566|6|9620|2381|
1567|4|7558|2277|
1568|9|9357|2471|
1569|1|4778|2461|
1570|4|9200|2216|
1571|7|9159|2105|
1572|2|1883|1437|
1573|6|9877|1889|
1574|3|4571|2306|
1575|4|7066|2142|
1576|7|8830|2307|
157|6|9420|2114|
1577|6|9775|2431|
1578|4|9213|2162|
1579|2|8826|1813|
1580|5|8433|1814|
1581|1|1036|2124|
1582|7|8077|1786|
158|3|4643|2231|
1583|7|9902|2387|
1584|6|7360|2278|
1585|5|9051|2296|
1586|4|9487|1811|
1587|4|5163|2061|
1588|5|9080|2384|
1589|7|6746|2190|
1590|6|7999|2472|
1591|8|8072|2472|
1592|6|9814|2253|
1593|8|9445|2259|
1594|8|7544|2395|
1595|5|9232|2415|
1596|1|1505|485|
159|6|9418|2441|
1597|5|9999|2366|
1598|3|6777|2244|
1599|4|6110|1663|
1600|6|7698|2150|
1601|2|7014|1279|
1602|5|8785|2335|
1603|5|7894|1987|
1604|5|9602|1822|
1605|3|7671|2067|
1606|7|8351|2082|
1607|5|9840|1549|
160|7|9516|1470|
1608|6|7324|2213|
1609|6|9003|2216|
1610|2|3783|777|
1611|2|6153|1572|
1612|7|9587|1618|
1613|7|9966|2461|
1614|4|9606|2386|
1615|6|7814|2374|
1616|6|9212|2494|
1617|6|9717|2450|
161|7|9996|2366|
1618|9|7604|2458|
1619|3|8371|1768|
1620|3|5887|2375|
1621|4|9372|2022|
1622|6|8030|1826|
1623|4|9347|1423|
1624|3|4831|1981|
1625|5|9081|2144|
1626|2|4144|1509|
1627|3|5923|2407|
1628|3|4699|1562|
1629|7|8209|2492|
162|9|9772|2431|
1630|5|9992|2049|
1631|5|9026|1072|
1632|4|8262|2493|
1633|6|9695|2412|
1634|4|9428|1437|
163|4|9057|1924|
1635|6|9359|2408|
1636|6|8483|2442|
1637|5|6708|1604|
1638|4|8799|2307|
1639|5|9869|1676|
1640|1|8319|1783|
1641|6|7370|1420|
1642|7|6029|2005|
1643|1|8881|994|
1644|4|7473|1377|
1645|10|9983|2481|
1646|4|8539|1090|
1647|10|9838|2380|
1648|3|4638|974|
164|8|9961|2158|
1649|8|9646|2468|
1650|5|8493|1359|
1651|8|7344|2462|
1652|10|9758|2339|
1653|1|7528|65|
1654|6|9367|2357|
1655|4|9659|2086|
165|5|9472|2288|
1656|2|6474|2286|
1657|6|8702|2336|
1658|5|9388|2485|
1659|4|8368|2468|
1660|6|8782|1394|
1661|5|9308|1902|
1662|8|7700|2125|
166|2|9696|1685|
1663|6|7513|2351|
1664|5|9978|2003|
1665|6|9247|1816|
1666|6|6390|2378|
1667|3|9739|2186|
1668|4|6406|1946|
1669|3|8638|1989|
16|6|9458|2263|
1670|6|8744|2342|
167|1|3141|514|
1671|5|7283|1601|
1672|3|6920|1135|
1673|2|8732|1916|
1674|2|4605|1851|
1675|9|8912|2473|
1676|4|8356|2070|
1677|6|9442|2245|
1678|5|9691|2275|
1679|8|9901|1814|
1680|4|8591|2125|
1681|9|7269|2375|
1682|3|7626|2443|
1683|6|6378|2451|
168|3|8741|974|
1684|5|9090|2230|
1686|3|4875|2447|
1687|8|9833|2056|
1688|8|7554|2480|
1689|5|9149|2465|
1690|6|9132|2373|
1691|4|9052|1711|
1692|6|7916|2034|
169|3|7947|815|
1693|8|9760|2276|
1694|6|7659|2268|
1695|4|6086|1434|
1696|2|8946|2301|
1697|3|8662|2370|
1698|3|7795|1805|
1699|4|9527|2294|
1700|5|6303|2065|
1701|5|9138|2009|
1702|4|9677|2477|
1703|5|8074|1995|
1704|9|7331|2350|
1705|4|8313|2105|
1706|7|8519|2498|
1707|6|9201|2487|
170|7|8437|1891|
1708|3|7963|1705|
1709|5|9806|2006|
1710|3|8002|2054|
1711|4|7350|1061|
1712|7|5205|2478|
1713|6|9747|2145|
1714|2|2474|880|
171|4|8081|2157|
1715|8|8837|2272|
1716|6|5705|1939|
1717|4|8063|1766|
1718|2|7943|2491|
1719|4|7197|1985|
1720|3|9915|1104|
1721|4|9661|1675|
1722|9|9004|2351|
1723|6|9105|2440|
1724|4|8627|2048|
1725|4|3178|2099|
1726|4|9269|2377|
1727|4|9211|1715|
172|7|9939|2364|
1728|4|7640|1628|
1729|4|8563|2057|
1730|10|8561|2248|
1731|3|9046|1535|
1732|9|9735|2493|
1733|9|7535|2469|
1735|5|8553|2253|
173|5|6243|1176|
1736|8|9610|2443|
1737|8|6764|2048|
1738|11|8594|2424|
1739|4|8355|2456|
1740|5|9394|1844|
1741|2|7426|1617|
1742|3|4342|1470|
1743|7|9531|2442|
1744|10|7764|2404|
1745|3|2605|579|
174|5|9050|2393|
1746|4|8849|1531|
1747|5|9679|1691|
1748|6|9749|1853|
1749|5|7695|2490|
1750|2|4906|603|
1751|5|7511|2449|
1752|4|9363|1480|
1753|2|9476|2163|
1754|7|9931|2196|
175|4|8200|1064|
1755|2|8120|1864|
1756|2|7377|2085|
1757|2|8547|1400|
17|5|7873|2299|
1758|5|9517|2048|
1759|7|7414|2230|
1760|6|9353|2414|
1761|5|5400|2447|
176|1|6391|1179|
1762|4|9638|994|
1763|5|6010|2244|
1764|6|7683|2389|
1765|5|9249|2163|
1766|2|7602|1658|
1767|2|5107|835|
1768|3|7275|2459|
1769|11|9634|2376|
1770|4|8670|1600|
1771|7|9108|2147|
1772|4|9698|2450|
1773|9|9936|2436|
1774|3|2447|1777|
177|4|5221|2102|
1775|8|8133|2486|
1776|4|8139|1355|
1777|3|9671|2008|
1778|6|8504|2442|
1779|4|7922|2369|
1780|6|8416|1559|
1781|8|7520|1765|
1782|5|7099|2131|
1783|6|9997|2360|
1784|3|6076|2412|
1785|7|7416|2400|
1786|5|9299|1883|
1787|7|7592|2348|
1788|5|6849|1842|
178|8|8869|2497|
1789|4|8123|1610|
1790|3|6282|1080|
1791|3|7974|2237|
1792|5|9501|2297|
1793|6|8787|2278|
1794|5|9237|1813|
179|4|8759|1392|
1795|10|9988|2332|
1796|3|5396|1872|
1797|7|9761|2177|
1798|2|5467|2228|
1799|7|8205|1062|
1800|2|4744|1324|
1801|5|5965|2263|
1802|3|8162|2013|
1803|7|9642|2162|
1804|7|9457|2452|
1805|3|8693|2089|
1806|3|5738|1748|
180|7|9432|1889|
1808|4|7423|2046|
1809|6|8513|2173|
1810|7|8346|2478|
1811|11|8046|2256|
1812|2|7969|2483|
1813|6|9535|1936|
181|3|8956|2029|
1814|6|9727|2051|
1815|4|9981|2399|
1816|4|9015|2033|
1817|1|5044|1054|
1818|4|8341|1759|
1819|2|7046|1906|
1820|5|8380|2217|
1821|6|9009|2449|
1822|5|8271|1978|
1823|3|9913|2367|
182|3|5479|2080|
1824|11|8752|2400|
1825|5|9334|1712|
1826|6|7696|2366|
1827|7|6200|1578|
1828|7|8442|1954|
1829|7|9355|2422|
1830|5|9285|2459|
1831|6|7824|2342|
1832|2|5875|1359|
1833|5|8369|2183|
183|3|8905|2261|
1834|7|8059|2230|
1835|2|8236|1026|
1836|3|9832|1561|
1837|7|9971|2047|
1838|4|9892|2295|
1839|4|9537|1914|
1840|8|9872|2180|
1841|2|9401|1956|
1842|7|8841|2130|
1843|3|6838|921|
184|3|5220|1799|
1844|3|9506|1616|
1845|4|8834|1767|
1846|10|9973|2268|
1847|3|8096|2431|
1848|7|9243|2127|
1849|4|4799|1478|
1850|4|9949|2358|
1851|6|9049|2190|
1852|6|9295|1893|
1853|1|9349|2219|
1854|6|8607|2183|
1855|3|8774|796|
1856|8|9922|2356|
1857|5|7766|1462|
1858|5|9839|2053|
185|8|9604|2226|
1859|6|9177|2147|
1860|6|8467|2307|
1861|3|9229|2090|
1862|5|4851|1816|
1863|6|9032|1194|
1864|6|7936|2466|
1865|7|8556|2261|
1866|3|8874|2159|
186|6|8766|1698|
1867|6|9755|1938|
1868|7|9640|2349|
1869|4|2037|1623|
1870|6|8953|2245|
187|10|9092|2222|
1871|6|6780|2447|
1872|5|8499|2359|
1873|5|6917|2203|
1874|5|8831|1826|
1875|2|9612|2168|
1876|1|9030|253|
1877|6|9431|2065|
1878|5|9669|1620|
1879|3|8976|2498|
1880|7|7991|1986|
1881|2|5762|2328|
1882|7|9548|2181|
1883|5|8998|2219|
1884|7|9676|2477|
1885|1|7555|2027|
188|5|9597|2423|
1886|7|9928|2361|
1|8|8697|1673|
1887|6|8018|1851|
1888|5|9613|1930|
1889|7|8224|2321|
1890|2|8494|1930|
1891|4|6208|1964|
1892|7|6595|1434|
1893|6|9812|2427|
1894|6|8628|2110|
189|5|7375|1933|
1895|8|9515|2007|
1896|4|8104|2429|
1897|8|9407|2277|
1898|8|8117|2413|
1899|5|9340|2349|
18|9|9624|2249|
1900|6|9411|2242|
1901|6|5250|2285|
1902|2|8440|1027|
1903|6|9024|2434|
1904|3|9577|1424|
190|4|6066|2182|
1905|9|9980|1839|
1906|3|7815|2363|
1907|4|8309|1763|
1908|5|9256|1478|
1909|7|8723|2493|
1910|9|9000|2433|
1911|7|6352|2054|
1912|5|8115|1567|
1913|6|6908|2290|
1914|4|9954|1908|
1915|5|9554|2207|
191|5|9726|1873|
1916|4|8879|1827|
1917|3|5668|1714|
1918|6|9007|1437|
1919|3|9953|521|
1920|6|6652|2337|
1921|4|5241|2399|
1922|6|9404|2357|
1923|6|9124|2451|
1924|5|8523|1443|
1925|5|3697|2367|
1926|4|7831|2428|
192|6|9705|2476|
1927|1|3653|1705|
1928|4|9390|1110|
1929|3|7161|2031|
1930|9|9205|2192|
1931|8|9222|2378|
1932|7|9614|2085|
1933|5|6816|2088|
1934|8|9721|2466|
1935|8|9271|2486|
1936|7|7274|2117|
1937|6|9301|1114|
193|7|8194|1909|
1938|5|8598|1658|
1939|1|9956|551|
1940|5|8412|1870|
1941|6|7112|2073|
1942|7|8809|2295|
1943|7|8016|1462|
1944|3|7867|2448|
1945|4|6916|1948|
194|5|5572|2291|
1946|6|9738|2156|
1947|9|9728|2459|
1948|8|8760|2424|
1949|5|5304|2440|
1950|6|8129|1895|
1951|6|7879|2262|
1952|9|8375|2244|
1953|6|9135|1934|
1954|8|8775|2094|
1955|6|9393|2424|
195|6|9023|2270|
1956|9|9865|2180|
1957|3|7691|2034|
1958|5|7662|2305|
1959|5|9291|1855|
1960|2|7193|2345|
1961|6|7645|1957|
1962|4|8168|1858|
1963|6|9338|1736|
1964|5|9168|1605|
1965|4|8897|2317|
1966|4|8285|2452|
1967|2|8179|2431|
1968|3|7908|1568|
196|8|9563|2166|
19|6|9272|2141|
1969|4|7761|2481|
1970|6|9962|1300|
197|1|2440|519|
1971|5|8155|1611|
1972|10|9224|1940|
1973|3|4972|1930|
1974|8|9221|2201|
1975|7|8609|2490|
1976|7|8331|2051|
1977|3|9529|1828|
1978|4|9946|2451|
1979|8|7277|2472|
1980|7|9446|2083|
1981|7|9450|2288|
1982|5|9777|2066|
1983|3|8863|2453|
198|3|9258|2216|
1984|8|9601|1587|
1985|2|1848|2318|
1986|3|6504|1485|
1987|6|9284|2417|
1988|4|9794|1925|
1989|8|8302|2182|
1990|7|9699|2418|
1992|6|9261|2342|
1993|3|8857|2457|
1994|9|9957|1545|
199|5|8050|2498|
1995|8|7747|2403|
1996|5|7074|2250|
1997|3|7870|1942|
1998|5|8958|2391|
1999|2|5437|1264|
200|2|2931|1289|
201|4|9283|2351|
202|3|9543|1524|
203|9|8865|1920|
204|9|8668|2364|
205|8|9219|2363|
206|4|5660|1729|
207|5|8749|2177|
208|3|8758|2394|
209|4|8031|955|
20|9|8000|2178|
210|8|9217|2349|
211|6|8325|2239|
212|2|8911|1809|
213|7|9771|1673|
214|7|7037|2452|
215|2|4308|1336|
21|5|9986|2341|
216|5|9798|2193|
217|3|4021|2226|
218|5|8592|1379|
219|11|9181|2205|
220|7|9139|2147|
221|3|6569|2330|
222|9|8410|2041|
223|2|3248|2353|
22|3|6192|2020|
224|3|9686|2403|
225|5|9335|1686|
226|6|9202|2385|
227|4|6123|1673|
229|5|8267|2424|
230|7|9729|1925|
231|6|7336|2388|
232|2|9784|1677|
233|2|9927|1698|
234|5|7035|1278|
23|4|9072|2102|
235|5|4606|2093|
236|8|7230|2426|
237|5|9977|665|
238|1|5060|1757|
239|5|8352|2069|
240|3|6743|1781|
24|14|9183|2360|
241|6|9561|1575|
242|4|4485|1997|
243|6|9546|2301|
244|7|9161|2027|
245|8|9037|2223|
246|9|6308|1532|
247|4|5945|2499|
248|3|8601|1754|
249|7|9796|1906|
250|5|9950|2429|
251|6|9331|2041|
252|7|7289|2167|
253|8|8064|2379|
254|7|9119|1788|
255|6|9906|2152|
25|6|9169|1993|
256|9|9970|2368|
257|6|9643|2169|
258|7|9648|2362|
259|1|2350|261|
260|8|9153|2387|
261|6|8066|2057|
262|7|9281|2090|
263|7|7801|2162|
264|5|9525|2369|
265|5|8156|2375|
266|4|9615|2146|
267|3|5218|2429|
26|7|9990|2279|
268|5|9101|2362|
2|6|9448|2169|
269|6|9766|2331|
270|6|7122|2391|
271|6|8728|2399|
27|2|3195|1864|
272|4|5319|2059|
273|7|9918|2446|
274|3|8052|2222|
275|3|7725|1847|
276|1|5862|1333|
277|3|4438|2302|
279|3|7387|2162|
280|6|7454|2392|
281|2|2552|598|
